RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
336303,20240320,M,20대,서울특별시,300만원 미만,2,10,30,50.00000,30.00000,20.00000,0.00000,0.00000
350361,20240320,M,20대,서울특별시,300이상500만원 미만,2,10,30,80.00000,0.00000,10.00000,10.00000,0.00000
398188,20240320,M,20대,강원도,300이상500만원 미만,15,16,107,10.00000,10.00000,10.00000,70.00000,0.00000
399682,20240320,M,20대,서울특별시,500이상700만원 미만,4,5,30,20.00000,20.00000,20.00000,40.00000,0.00000
400858,20240320,M,20대,경기도,300이상500만원 미만,2,5,20,30.00000,30.00000,30.00000,10.00000,0.00000
409527,20240320,M,20대,서울특별시,300이상500만원 미만,3,4,23,40.00000,20.00000,10.00000,30.00000,0.00000
410949,20240320,M,20대,제주특별자치도,300이상500만원 미만,8,4,48,50.00000,30.00000,20.00000,0.00000,0.00000
411126,20240320,M,20대,서울특별시,300이상500만원 미만,4,8,36,20.00000,50.00000,20.00000,10.00000,0.00000
411307,20240320,M,20대,경기도,300만원 미만,10,10,70,50.00000,10.00000,0.00000,40.00000,0.00000
427613,20240320,M,20대,경기도,700만원 이상,5,0,25,50.00000,50.00000,0.00000,0.00000,0.00000
429519,20240320,M,20대,전라북도,300이상500만원 미만,3,3,21,20.00000,20.00000,20.00000,40.00000,0.00000
432795,20240320,M,20대,서울특별시,300이상500만원 미만,1,5,15,20.00000,5.00000,5.00000,60.00000,10.00000
433710,20240320,M,20대,서울특별시,무응답,2,6,22,100.00000,0.00000,0.00000,0.00000,0.00000
446599,20240320,M,20대,대구광역시,300만원 미만,6,9,48,20.00000,30.00000,30.00000,20.00000,0.00000
451594,20240320,M,20대,서울특별시,300이상500만원 미만,1,2,9,20.00000,0.00000,0.00000,80.00000,0.00000
454408,20240320,M,20대,서울특별시,300만원 미만,5,8,41,50.00000,10.00000,10.00000,30.00000,0.00000
454988,20240320,M,20대,인천광역시,300만원 미만,2,4,18,30.00000,30.00000,20.00000,20.00000,0.00000
456790,20240320,M,20대,경기도,700만원 이상,4,14,48,0.00000,40.00000,20.00000,40.00000,0.00000
458648,20240320,M,20대,서울특별시,300이상500만원 미만,1,1,7,20.00000,20.00000,20.00000,40.00000,0.00000
459439,20240320,M,20대,충청북도,300이상500만원 미만,2,8,26,70.00000,0.00000,0.00000,30.00000,0.00000
463157,20240320,M,20대,서울특별시,300만원 미만,1,1,7,100.00000,0.00000,0.00000,0.00000,0.00000
