RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
151108,20230726,M,20대,전라남도,300이상500만원 미만,2,8,26,70,10,10,10,0
168852,20230726,M,20대,서울특별시,300만원 미만,3,10,35,20,20,30,30,0
218250,20230726,M,20대,경기도,300만원 미만,5,12,49,30,10,30,30,0
222492,20230726,M,20대,서울특별시,300만원 미만,5,7,39,40,30,20,10,0
239679,20230726,M,20대,인천광역시,500이상700만원 미만,3,10,35,30,0,30,40,0
289713,20230726,M,20대,대전광역시,무응답,8,16,72,20,40,20,20,0
313304,20230726,M,20대,경기도,500이상700만원 미만,3,10,35,60,0,20,20,0
379871,20230726,M,20대,전라남도,300만원 미만,2,8,26,20,30,10,40,0
382628,20230726,M,20대,서울특별시,300이상500만원 미만,1,4,13,40,10,10,40,0
393517,20230726,M,20대,경기도,300만원 미만,2,3,16,30,60,0,10,0
393943,20230726,M,20대,서울특별시,500이상700만원 미만,3,6,27,20,20,10,50,0
410949,20230726,M,20대,제주특별자치도,300이상500만원 미만,12,12,84,100,0,0,0,0
427787,20230726,M,20대,광주광역시,300만원 미만,5,8,41,80,0,0,20,0
431701,20230726,M,20대,부산광역시,300이상500만원 미만,2,10,30,10,40,0,50,0
433338,20230726,M,20대,대전광역시,300만원 미만,4,6,32,20,20,5,55,0
442108,20230726,M,20대,강원도,무응답,2,3,16,30,62,3,5,0
444929,20230726,M,20대,경기도,300만원 미만,1,3,11,10,60,0,30,0
446951,20230726,M,20대,대전광역시,300만원 미만,5,5,35,20,20,20,40,0
447315,20230726,M,20대,경상남도,500이상700만원 미만,5,10,45,0,70,0,30,0
451059,20230726,M,20대,강원도,300만원 미만,4,10,40,80,0,0,20,0
451634,20230726,M,20대,전라남도,300만원 미만,6,8,46,50,20,10,20,0
452064,20230726,M,20대,경기도,500이상700만원 미만,1,5,15,40,20,0,40,0
452077,20230726,M,20대,서울특별시,500이상700만원 미만,3,5,25,10,60,20,10,0
452919,20230726,M,20대,서울특별시,500이상700만원 미만,12,13,86,85,10,5,0,0
453501,20230726,M,20대,경기도,300만원 미만,2,15,40,80,0,0,20,0
453698,20230726,M,20대,전라북도,300만원 미만,1,3,11,50,30,0,20,0
454676,20230726,M,20대,울산광역시,300이상500만원 미만,3,10,35,20,20,30,30,0
456375,20230726,M,20대,서울특별시,300이상500만원 미만,1,5,15,25,25,15,25,10
456790,20230726,M,20대,경기도,700만원 이상,6,10,50,50,20,10,20,0
458569,20230726,M,20대,서울특별시,500이상700만원 미만,15,15,105,35,15,10,40,0
459500,20230726,M,20대,경기도,300이상500만원 미만,6,12,54,70,30,0,0,0
460272,20230726,M,20대,경기도,300만원 미만,10,12,74,50,20,5,25,0
460439,20230726,M,20대,경상남도,무응답,5,10,45,30,15,0,55,0
53322174,20230726,F,30대,서울특별시,300만원 미만,4,9,38,100,0,0,0,0
53322399,20230726,M,30대,서울특별시,700만원 이상,1,0,5,20,0,0,0,80
53322629,20230726,F,60대,서울특별시,300이상500만원 미만,1,2,9,50,0,0,20,30
53322739,20230726,M,20대,서울특별시,300이상500만원 미만,2,4,18,50,10,0,30,10
53323254,20230726,F,40대,서울특별시,700만원 이상,1,1,7,50,0,25,25,0
53323298,20230726,F,60대,서울특별시,300만원 미만,2,0,10,10,0,50,40,0
