RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
348124,20240221,M,20대,전라남도,300이상500만원 미만,3,8,31,90.00000,0.00000,0.00000,10.00000,0.00000
360310,20240221,M,20대,경기도,300이상500만원 미만,3,6,27,20.00000,30.00000,20.00000,30.00000,0.00000
361156,20240221,M,20대,서울특별시,300만원 미만,2,8,26,10.00000,10.00000,30.00000,50.00000,0.00000
388978,20240221,M,20대,경기도,500이상700만원 미만,5,5,35,100.00000,0.00000,0.00000,0.00000,0.00000
392715,20240221,M,20대,인천광역시,700만원 이상,8,12,64,25.00000,25.00000,50.00000,0.00000,0.00000
401179,20240221,M,20대,대구광역시,무응답,10,10,70,20.00000,30.00000,30.00000,20.00000,0.00000
402134,20240221,M,20대,서울특별시,무응답,4,5,30,30.00000,10.00000,10.00000,50.00000,0.00000
421376,20240221,M,20대,경기도,300이상500만원 미만,3,10,35,50.00000,15.00000,5.00000,30.00000,0.00000
422095,20240221,M,20대,서울특별시,500이상700만원 미만,2,4,18,20.00000,30.00000,25.00000,25.00000,0.00000
422770,20240221,M,20대,경기도,무응답,4,6,32,10.00000,20.00000,70.00000,0.00000,0.00000
423897,20240221,M,20대,서울특별시,500이상700만원 미만,1,2,9,20.00000,40.00000,0.00000,40.00000,0.00000
427161,20240221,M,20대,광주광역시,500이상700만원 미만,8,8,56,20.00000,40.00000,20.00000,20.00000,0.00000
432168,20240221,M,20대,전라북도,무응답,12,12,84,100.00000,0.00000,0.00000,0.00000,0.00000
