RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
217301,20231025,M,20대,서울특별시,300만원 미만,10,15,80,20,80,0,0,0
335203,20231025,M,20대,부산광역시,300이상500만원 미만,4,8,36,30,25,40,5,0
349455,20231025,M,20대,경상북도,300만원 미만,1,2,9,25,25,0,50,0
393517,20231025,M,20대,경기도,300만원 미만,1,3,11,50,30,20,0,0
394833,20231025,M,20대,대전광역시,300만원 미만,0,1,2,50,30,10,10,0
419675,20231025,M,20대,경기도,300이상500만원 미만,6,8,46,80,10,10,0,0
429389,20231025,M,20대,경기도,300만원 미만,5,9,43,40,10,10,40,0
442434,20231025,M,20대,서울특별시,300이상500만원 미만,5,3,31,20,20,30,30,0
449813,20231025,M,20대,경기도,300이상500만원 미만,5,12,49,0,10,30,60,0
451634,20231025,M,20대,전라남도,300만원 미만,10,10,70,60,30,0,10,0
460255,20231025,M,20대,경기도,300이상500만원 미만,8,14,68,100,0,0,0,0
460273,20231025,M,20대,경기도,700만원 이상,2,4,18,30,20,0,50,0
465701,20231025,M,20대,경기도,300이상500만원 미만,5,10,45,20,20,20,40,0
466993,20231025,M,20대,전라남도,300이상500만원 미만,0,1,2,0,0,0,100,0
467636,20231025,M,20대,서울특별시,500이상700만원 미만,2,10,30,10,80,5,5,0
467711,20231025,M,20대,충청북도,700만원 이상,4,8,36,50,10,30,10,0
468235,20231025,M,20대,대전광역시,300이상500만원 미만,1,2,9,80,20,0,0,0
468729,20231025,M,20대,경기도,무응답,6,8,46,30,0,10,60,0
53322329,20231025,F,40대,서울특별시,300만원 미만,5,5,35,50,10,10,30,0
53322501,20231025,M,60대,서울특별시,300이상500만원 미만,1,7,19,70,0,0,30,0
53322739,20231025,M,20대,서울특별시,300이상500만원 미만,3,0,15,0,10,80,10,0
53322756,20231025,M,20대,서울특별시,무응답,5,7,39,80,0,0,20,0
53322905,20231025,M,50대,서울특별시,700만원 이상,6,6,42,40,20,20,20,0
53323132,20231025,F,50대,경기도,300만원 미만,2,3,16,40,20,20,20,0
53323298,20231025,F,60대,서울특별시,300만원 미만,2,2,14,20,0,40,40,0
53323319,20231025,M,50대,서울특별시,300이상500만원 미만,1,3,11,10,20,20,50,0
53323322,20231025,M,50대,서울특별시,700만원 이상,2,6,22,50,0,0,50,0
53323395,20231025,M,40대,서울특별시,500이상700만원 미만,1,4,13,50,50,0,0,0
53323641,20231025,M,40대,서울특별시,700만원 이상,2,0,10,50,0,50,0,0
53323667,20231025,F,30대,서울특별시,700만원 이상,0,8,16,40,20,20,20,0
53323811,20231025,F,50대,서울특별시,700만원 이상,1,3,11,50,20,0,30,0
53323980,20231025,M,50대,서울특별시,300이상500만원 미만,3,3,21,30,30,0,40,0
53324039,20231025,M,40대,서울특별시,500이상700만원 미만,2,5,20,20,40,10,30,0
53324052,20231025,M,30대,서울특별시,300만원 미만,3,8,31,50,0,0,50,0
53324073,20231025,F,50대,서울특별시,700만원 이상,2,3,16,50,0,20,30,0
53324076,20231025,F,60대,서울특별시,500이상700만원 미만,4,3,26,20,20,30,30,0
53324084,20231025,M,60대,서울특별시,700만원 이상,5,5,35,40,30,10,20,0
53324117,20231025,F,60대,서울특별시,300만원 미만,2,4,18,0,0,0,0,100
53324242,20231025,M,30대,서울특별시,300이상500만원 미만,1,1,7,90,10,0,0,0
53324307,20231025,M,60대,서울특별시,300만원 미만,2,5,20,70,10,0,20,0
53324361,20231025,M,50대,서울특별시,300이상500만원 미만,4,6,32,20,20,10,50,0
53324429,20231025,F,20대,서울특별시,300만원 미만,1,6,17,40,20,20,20,0
53324573,20231025,F,30대,서울특별시,300만원 미만,1,1,7,60,15,5,20,0
53324609,20231025,M,60대,서울특별시,300이상500만원 미만,5,8,41,10,40,30,20,0
53324751,20231025,F,60대,서울특별시,700만원 이상,3,5,25,30,30,20,20,0
53324873,20231025,M,60대,서울특별시,500이상700만원 미만,3,7,29,0,20,80,0,0
53324922,20231025,F,20대,서울특별시,700만원 이상,2,4,18,35,5,55,5,0
53324965,20231025,F,60대,서울특별시,300만원 미만,5,6,37,60,35,0,5,0
53325165,20231025,M,60대,서울특별시,300만원 미만,5,3,31,50,10,10,30,0
53325178,20231025,M,20대,서울특별시,300만원 미만,3,5,25,50,30,0,20,0
53325330,20231025,M,60대,서울특별시,300이상500만원 미만,3,5,25,30,50,0,20,0
53325458,20231025,M,60대,경상북도,300만원 미만,2,2,14,30,20,0,20,30
53325601,20231025,F,50대,서울특별시,700만원 이상,6,6,42,50,20,10,20,0
53325607,20231025,F,50대,서울특별시,700만원 이상,4,2,24,15,5,80,0,0
53325764,20231025,M,50대,서울특별시,무응답,1,1,7,45,30,20,5,0
53325800,20231025,F,60대,경기도,300만원 미만,4,4,28,70,10,0,20,0
53325955,20231025,F,40대,인천광역시,700만원 이상,4,4,28,50,20,10,20,0
53325996,20231025,F,50대,경상남도,700만원 이상,1,2,9,0,30,50,20,0
53326016,20231025,M,30대,경상남도,300만원 미만,0,2,4,50,0,0,50,0
53326100,20231025,M,40대,울산광역시,무응답,4,12,44,15,10,20,55,0
53326127,20231025,F,40대,인천광역시,300이상500만원 미만,4,12,44,40,40,0,20,0
53326604,20231025,F,30대,울산광역시,500이상700만원 미만,1,1,7,50,0,0,50,0
53326637,20231025,F,50대,부산광역시,300만원 미만,3,8,31,60,0,10,30,0
53326684,20231025,M,50대,대전광역시,300이상500만원 미만,10,10,70,10,40,30,20,0
53326912,20231025,F,30대,경기도,500이상700만원 미만,3,10,35,50,20,10,20,0
53327242,20231025,M,40대,충청남도,300만원 미만,3,3,21,20,0,0,80,0
53327329,20231025,M,50대,강원도,500이상700만원 미만,1,6,17,20,50,30,0,0
53327369,20231025,M,60대,전라북도,300이상500만원 미만,6,8,46,60,0,10,30,0
53327530,20231025,F,40대,전라남도,700만원 이상,4,8,36,50,10,0,40,0
53327939,20231025,F,20대,경상북도,300이상500만원 미만,3,10,35,90,0,0,10,0
53328097,20231025,M,50대,경기도,700만원 이상,2,5,20,20,50,10,20,0
53328318,20231025,M,40대,경상남도,300만원 미만,10,10,70,10,50,0,40,0
53328410,20231025,M,30대,서울특별시,300만원 미만,2,2,14,20,30,40,10,0
53328516,20231025,F,20대,경기도,700만원 이상,2,6,22,50,10,10,30,0
53328719,20231025,F,60대,전라북도,300만원 미만,2,9,28,20,0,0,80,0
53328745,20231025,M,30대,대구광역시,500이상700만원 미만,1,3,11,20,40,20,20,0
53328758,20231025,F,30대,경상북도,300이상500만원 미만,2,5,20,45,20,20,15,0
53328783,20231025,F,50대,서울특별시,500이상700만원 미만,3,10,35,20,20,20,20,20
53328914,20231025,M,50대,서울특별시,300이상500만원 미만,4,8,36,50,20,0,30,0
53328943,20231025,F,20대,경상남도,300만원 미만,2,4,18,50,0,0,50,0
53329066,20231025,M,40대,경기도,500이상700만원 미만,2,6,22,30,10,0,60,0
53329343,20231025,F,50대,충청북도,500이상700만원 미만,2,6,22,10,40,20,30,0
53329351,20231025,M,30대,충청북도,무응답,1,1,7,1,1,1,1,96
53329369,20231025,M,60대,경기도,700만원 이상,3,5,25,20,30,30,20,0
53329662,20231025,F,50대,경기도,300만원 미만,2,4,18,20,20,10,50,0
53330097,20231025,F,50대,대구광역시,300만원 미만,2,5,20,30,50,5,15,0
53330618,20231025,F,30대,경기도,300이상500만원 미만,1,3,11,20,0,80,0,0
53330664,20231025,F,40대,대구광역시,700만원 이상,5,10,45,20,20,50,10,0
53330701,20231025,M,20대,제주특별자치도,300만원 미만,4,6,32,40,30,0,30,0
53330784,20231025,F,20대,대구광역시,700만원 이상,5,10,45,30,30,25,15,0
53331040,20231025,F,20대,광주광역시,300만원 미만,2,8,26,40,40,0,20,0
53331058,20231025,M,30대,경기도,700만원 이상,6,12,54,50,15,10,25,0
53331135,20231025,M,20대,경상남도,300만원 미만,4,8,36,50,10,10,30,0
53331178,20231025,M,30대,전라북도,700만원 이상,1,1,7,100,0,0,0,0
53331202,20231025,F,50대,경상북도,500이상700만원 미만,4,5,30,50,20,0,30,0
53331263,20231025,F,40대,서울특별시,300이상500만원 미만,2,8,26,30,10,10,40,10
53331269,20231025,F,20대,대전광역시,300만원 미만,1,3,11,50,0,0,50,0
53331278,20231025,M,60대,경기도,300만원 미만,2,4,18,50,0,30,0,20
53331363,20231025,F,20대,부산광역시,300만원 미만,6,12,54,60,30,0,10,0
53331390,20231025,M,20대,부산광역시,무응답,2,4,18,100,0,0,0,0
53331752,20231025,M,30대,울산광역시,300만원 미만,3,3,21,50,0,20,30,0
53331939,20231025,F,20대,부산광역시,300만원 미만,5,10,45,30,10,0,60,0
53331986,20231025,F,40대,전라북도,300이상500만원 미만,6,8,46,30,50,5,15,0
53332187,20231025,F,60대,충청남도,300이상500만원 미만,3,5,25,30,40,20,10,0
53332191,20231025,M,50대,경기도,300이상500만원 미만,1,3,11,20,10,10,30,30
53332652,20231025,M,60대,경기도,300이상500만원 미만,3,8,31,10,20,50,20,0
53332834,20231025,F,30대,전라남도,무응답,2,5,20,30,30,40,0,0
53332893,20231025,F,30대,전라남도,300이상500만원 미만,3,8,31,90,0,0,10,0
53332915,20231025,M,30대,서울특별시,300이상500만원 미만,1,0,5,20,80,0,0,0
53332934,20231025,F,20대,충청남도,300이상500만원 미만,4,8,36,50,20,20,10,0
53333082,20231025,F,50대,전라남도,700만원 이상,2,6,22,20,10,10,60,0
53333106,20231025,M,50대,인천광역시,700만원 이상,3,6,27,40,20,20,20,0
53333234,20231025,M,60대,경기도,300이상500만원 미만,2,3,16,15,20,30,35,0
53333240,20231025,F,40대,인천광역시,300만원 미만,4,8,36,70,30,0,0,0
53333262,20231025,F,40대,충청남도,300이상500만원 미만,3,3,21,0,10,80,10,0
53333378,20231025,F,50대,경기도,300만원 미만,3,6,27,0,40,0,60,0
53333457,20231025,M,40대,충청북도,700만원 이상,1,8,21,10,10,20,60,0
