RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
1951,20211117,F,50대,인천광역시,300이상500만원 미만,2,4,18,40,10,20,30,0
3225,20211117,M,40대,서울특별시,500이상700만원 미만,2,10,30,40,0,20,40,0
3751,20211117,M,50대,서울특별시,500이상700만원 미만,4,10,40,50,10,10,30,0
5020,20211117,F,30대,서울특별시,500이상700만원 미만,0,10,20,50,0,0,10,40
5082,20211117,F,60대,서울특별시,500이상700만원 미만,3,5,25,40,10,40,10,0
8847,20211117,M,30대,경기도,무응답,2,5,20,20,10,20,50,0
10579,20211117,F,60대,인천광역시,300이상500만원 미만,8,10,60,15,20,40,25,0
11123,20211117,M,50대,경상북도,300이상500만원 미만,2,4,18,40,30,0,30,0
12766,20211117,M,60대,부산광역시,300이상500만원 미만,3,8,31,20,20,10,50,0
15305,20211117,F,40대,대전광역시,500이상700만원 미만,4,6,32,80,10,0,10,0
16519,20211117,M,60대,경기도,300만원 미만,5,8,41,40,30,20,10,0
18167,20211117,M,60대,경기도,300이상500만원 미만,1,2,9,10,50,30,10,0
22242,20211117,M,50대,전라남도,300이상500만원 미만,1,2,9,10,70,10,10,0
22893,20211117,M,40대,충청남도,700만원 이상,3,3,21,20,35,10,35,0
25058,20211117,F,50대,서울특별시,300이상500만원 미만,5,8,41,20,30,20,30,0
25079,20211117,F,30대,부산광역시,300이상500만원 미만,5,10,45,80,0,0,20,0
25287,20211117,M,30대,부산광역시,300이상500만원 미만,3,3,21,80,20,0,0,0
27334,20211117,M,50대,경기도,300만원 미만,5,7,39,90,0,0,10,0
27697,20211117,M,60대,충청남도,300만원 미만,8,8,56,50,0,20,30,0
29578,20211117,F,40대,충청남도,300이상500만원 미만,2,1,12,5,10,10,75,0
29835,20211117,M,60대,경기도,300이상500만원 미만,2,3,16,50,30,10,10,0
30049,20211117,M,40대,경기도,300이상500만원 미만,3,8,31,60,20,0,20,0
33086,20211117,F,30대,경상남도,700만원 이상,2,4,18,30,55,5,10,0
33856,20211117,M,40대,울산광역시,700만원 이상,3,15,45,50,40,0,10,0
34818,20211117,M,60대,전라북도,300만원 미만,1,3,11,100,0,0,0,0
35393,20211117,F,50대,서울특별시,700만원 이상,2,8,26,10,50,20,20,0
35588,20211117,M,40대,제주특별자치도,300이상500만원 미만,3,5,25,70,0,0,30,0
37092,20211117,F,40대,전라북도,500이상700만원 미만,2,3,16,70,5,5,20,0
37326,20211117,M,40대,경기도,500이상700만원 미만,1,3,11,30,20,10,40,0
40016,20211117,F,40대,서울특별시,300이상500만원 미만,2,2,14,80,5,10,5,0
40046,20211117,F,40대,경기도,500이상700만원 미만,2,5,20,60,5,0,10,25
41055,20211117,M,40대,대전광역시,500이상700만원 미만,2,8,26,20,30,0,50,0
42698,20211117,M,50대,서울특별시,300만원 미만,5,5,35,80,0,0,20,0
43170,20211117,F,40대,서울특별시,300이상500만원 미만,3,8,31,70,0,0,30,0
43718,20211117,F,60대,경기도,500이상700만원 미만,3,4,23,40,20,15,25,0
