RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
216418,20231004,M,20대,대구광역시,300이상500만원 미만,2,4,18,10,20,0,70,0
306059,20231004,M,20대,경기도,무응답,2,4,18,50,30,10,10,0
400936,20231004,M,20대,충청북도,700만원 이상,2,10,30,25,0,75,0,0
407303,20231004,M,20대,충청남도,300이상500만원 미만,2,6,22,20,20,0,60,0
408809,20231004,M,20대,경기도,300만원 미만,2,6,22,80,10,0,10,0
410595,20231004,M,20대,경상남도,300만원 미만,5,5,35,10,10,10,20,50
424499,20231004,M,20대,서울특별시,300이상500만원 미만,8,5,50,70,30,0,0,0
425726,20231004,M,20대,강원도,무응답,2,3,16,50,30,20,0,0
449338,20231004,M,20대,서울특별시,300이상500만원 미만,4,10,40,50,30,0,20,0
451059,20231004,M,20대,강원도,300만원 미만,2,5,20,70,0,0,30,0
462695,20231004,M,20대,경기도,300이상500만원 미만,2,10,30,15,30,5,20,30
463013,20231004,M,20대,광주광역시,500이상700만원 미만,2,3,16,20,30,0,50,0
463463,20231004,M,20대,대구광역시,500이상700만원 미만,4,12,44,40,10,10,40,0
464152,20231004,M,20대,부산광역시,500이상700만원 미만,6,10,50,30,20,10,40,0
467007,20231004,M,20대,경기도,500이상700만원 미만,2,5,20,60,20,10,10,0
53322264,20231004,F,50대,서울특별시,300만원 미만,3,15,45,20,20,30,30,0
53322268,20231004,F,50대,서울특별시,500이상700만원 미만,10,15,80,90,0,0,10,0
53322442,20231004,F,50대,서울특별시,700만원 이상,3,4,23,35,25,10,30,0
53322445,20231004,F,60대,서울특별시,300이상500만원 미만,2,3,16,30,0,60,10,0
53322707,20231004,F,20대,충청남도,500이상700만원 미만,2,5,20,50,50,0,0,0
53322714,20231004,M,20대,서울특별시,500이상700만원 미만,2,1,12,0,0,30,70,0
53322817,20231004,F,40대,서울특별시,700만원 이상,2,3,16,100,0,0,0,0
53323002,20231004,M,60대,서울특별시,500이상700만원 미만,3,8,31,0,100,0,0,0
53323171,20231004,F,50대,서울특별시,500이상700만원 미만,3,1,17,20,40,20,20,0
53323187,20231004,F,60대,서울특별시,500이상700만원 미만,2,2,14,20,40,20,20,0
53323201,20231004,M,60대,서울특별시,300이상500만원 미만,3,5,25,50,50,0,0,0
53323203,20231004,M,40대,서울특별시,500이상700만원 미만,4,15,50,20,40,0,40,0
