RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
236099,20240424,M,20대,서울특별시,700만원 이상,2,10,30,50.00000,20.00000,5.00000,25.00000,0.00000
289713,20240424,M,20대,대전광역시,300만원 미만,2,10,30,10.00000,60.00000,10.00000,20.00000,0.00000
306059,20240424,M,20대,세종특별자치시,300만원 미만,3,7,29,50.00000,30.00000,20.00000,0.00000,0.00000
332896,20240424,F,30대,서울특별시,300만원 미만,3,10,35,10.00000,40.00000,30.00000,20.00000,0.00000
335203,20240424,M,20대,부산광역시,300이상500만원 미만,4,10,40,40.00000,15.00000,30.00000,15.00000,0.00000
343457,20240424,M,40대,서울특별시,300이상500만원 미만,1,2,9,50.00000,30.00000,0.00000,20.00000,0.00000
347539,20240424,M,20대,경기도,300만원 미만,5,15,55,50.00000,20.00000,10.00000,20.00000,0.00000
368740,20240424,M,20대,서울특별시,500이상700만원 미만,6,12,54,50.00000,0.00000,0.00000,50.00000,0.00000
379871,20240424,M,20대,전라남도,300만원 미만,3,8,31,20.00000,20.00000,10.00000,50.00000,0.00000
387817,20240424,F,20대,경기도,무응답,4,8,36,50.00000,50.00000,0.00000,0.00000,0.00000
392528,20240424,F,30대,서울특별시,300만원 미만,1,1,7,20.00000,20.00000,20.00000,40.00000,0.00000
410595,20240424,M,20대,경상남도,300만원 미만,5,8,41,5.00000,5.00000,80.00000,10.00000,0.00000
411711,20240424,M,20대,광주광역시,300이상500만원 미만,2,1,12,15.00000,25.00000,35.00000,25.00000,0.00000
412680,20240424,F,30대,경기도,300이상500만원 미만,8,12,64,100.00000,0.00000,0.00000,0.00000,0.00000
421014,20240424,M,40대,경기도,500이상700만원 미만,2,6,22,70.00000,20.00000,0.00000,10.00000,0.00000
421494,20240424,M,20대,인천광역시,700만원 이상,3,6,27,50.00000,0.00000,0.00000,50.00000,0.00000
422188,20240424,M,20대,울산광역시,300만원 미만,10,15,80,80.00000,0.00000,0.00000,20.00000,0.00000
422723,20240424,M,20대,대구광역시,300만원 미만,6,0,30,60.00000,0.00000,0.00000,40.00000,0.00000
424076,20240424,M,20대,경기도,300이상500만원 미만,2,5,20,20.00000,20.00000,20.00000,40.00000,0.00000
424656,20240424,M,20대,부산광역시,500이상700만원 미만,3,7,29,40.00000,30.00000,10.00000,20.00000,0.00000
426032,20240424,M,20대,강원도,300만원 미만,3,8,31,20.00000,20.00000,20.00000,40.00000,0.00000
429389,20240424,M,20대,경기도,300만원 미만,2,7,24,20.00000,30.00000,20.00000,30.00000,0.00000
435613,20240424,M,20대,제주특별자치도,700만원 이상,5,8,41,30.00000,40.00000,0.00000,30.00000,0.00000
439207,20240424,F,30대,경기도,300만원 미만,2,10,30,90.00000,0.00000,2.00000,8.00000,0.00000
451730,20240424,M,20대,제주특별자치도,500이상700만원 미만,3,12,39,50.00000,20.00000,0.00000,30.00000,0.00000
451783,20240424,F,20대,경기도,700만원 이상,5,9,43,40.00000,10.00000,0.00000,50.00000,0.00000
451833,20240424,M,20대,서울특별시,300이상500만원 미만,5,16,57,70.00000,15.00000,10.00000,5.00000,0.00000
452906,20240424,M,20대,인천광역시,300만원 미만,3,10,35,20.00000,20.00000,10.00000,50.00000,0.00000
455632,20240424,F,30대,서울특별시,300이상500만원 미만,2,3,16,50.00000,20.00000,10.00000,20.00000,0.00000
458325,20240424,M,30대,인천광역시,300만원 미만,7,14,63,30.00000,20.00000,0.00000,50.00000,0.00000
458700,20240424,M,20대,서울특별시,500이상700만원 미만,3,5,25,60.00000,20.00000,10.00000,10.00000,0.00000
460112,20240424,M,20대,경기도,700만원 이상,5,10,45,30.00000,30.00000,10.00000,30.00000,0.00000
464744,20240424,M,20대,서울특별시,300만원 미만,4,8,36,5.00000,5.00000,35.00000,55.00000,0.00000
465701,20240424,M,20대,강원도,300이상500만원 미만,2,2,14,30.00000,30.00000,30.00000,10.00000,0.00000
