RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
4449,20240124,F,50대,경기도,500이상700만원 미만,5,3,31,60.00000,0.00000,30.00000,10.00000,0.00000
140744,20240124,F,50대,경기도,300만원 미만,0,8,16,10.00000,80.00000,0.00000,10.00000,0.00000
190077,20240124,M,60대,전라남도,300만원 미만,4,6,32,60.00000,10.00000,10.00000,20.00000,0.00000
194194,20240124,F,60대,전라남도,300만원 미만,4,4,28,40.00000,5.00000,30.00000,20.00000,5.00000
196290,20240124,M,20대,인천광역시,300이상500만원 미만,5,10,45,50.00000,0.00000,20.00000,30.00000,0.00000
290920,20240124,M,20대,강원도,300만원 미만,2,2,14,0.00000,60.00000,10.00000,30.00000,0.00000
299795,20240124,M,50대,경기도,300이상500만원 미만,4,10,40,30.00000,20.00000,20.00000,30.00000,0.00000
332642,20240124,F,60대,전라남도,300이상500만원 미만,3,5,25,30.00000,20.00000,20.00000,30.00000,0.00000
338185,20240124,M,20대,경상북도,300만원 미만,8,8,56,50.00000,40.00000,0.00000,10.00000,0.00000
360518,20240124,M,20대,서울특별시,300이상500만원 미만,3,5,25,70.00000,20.00000,10.00000,0.00000,0.00000
366631,20240124,M,20대,충청북도,700만원 이상,2,4,18,50.00000,20.00000,30.00000,0.00000,0.00000
367251,20240124,M,20대,인천광역시,300이상500만원 미만,1,4,13,63.00000,2.00000,5.00000,30.00000,0.00000
411040,20240124,M,20대,경기도,300이상500만원 미만,8,12,64,70.00000,30.00000,0.00000,0.00000,0.00000
420941,20240124,M,20대,충청북도,300만원 미만,5,10,45,55.00000,40.00000,0.00000,5.00000,0.00000
421494,20240124,M,20대,인천광역시,700만원 이상,3,6,27,80.00000,0.00000,0.00000,20.00000,0.00000
421584,20240124,F,30대,경기도,500이상700만원 미만,2,8,26,60.00000,10.00000,10.00000,20.00000,0.00000
425081,20240124,M,20대,경기도,300만원 미만,16,16,112,80.00000,20.00000,0.00000,0.00000,0.00000
425939,20240124,M,20대,전라북도,300이상500만원 미만,12,12,84,100.00000,0.00000,0.00000,0.00000,0.00000
431072,20240124,M,20대,경기도,700만원 이상,2,5,20,45.00000,25.00000,10.00000,20.00000,0.00000
431336,20240124,M,20대,서울특별시,무응답,3,8,31,50.00000,20.00000,10.00000,20.00000,0.00000
434662,20240124,F,50대,경기도,700만원 이상,3,10,35,30.00000,20.00000,10.00000,40.00000,0.00000
434948,20240124,M,20대,전라북도,300만원 미만,4,5,30,20.00000,30.00000,20.00000,30.00000,0.00000
435555,20240124,M,20대,울산광역시,300만원 미만,3,2,19,10.00000,50.00000,5.00000,5.00000,30.00000
443855,20240124,M,20대,대구광역시,500이상700만원 미만,15,15,105,70.00000,0.00000,10.00000,20.00000,0.00000
445375,20240124,F,60대,경기도,500이상700만원 미만,3,3,21,50.00000,0.00000,30.00000,20.00000,0.00000
445650,20240124,F,30대,경기도,300이상500만원 미만,2,4,18,25.00000,10.00000,40.00000,25.00000,0.00000
451634,20240124,M,20대,전라남도,300만원 미만,8,8,56,50.00000,30.00000,10.00000,10.00000,0.00000
452730,20240124,M,20대,대구광역시,500이상700만원 미만,3,8,31,30.00000,0.00000,0.00000,70.00000,0.00000
458382,20240124,M,20대,충청남도,300만원 미만,5,12,49,75.00000,25.00000,0.00000,0.00000,0.00000
460273,20240124,M,20대,경기도,700만원 이상,3,6,27,70.00000,10.00000,0.00000,20.00000,0.00000
462468,20240124,M,20대,경기도,300이상500만원 미만,2,5,20,70.00000,10.00000,20.00000,0.00000,0.00000
463687,20240124,M,20대,서울특별시,300만원 미만,7,10,55,50.00000,20.00000,0.00000,30.00000,0.00000
463855,20240124,M,20대,대구광역시,300이상500만원 미만,6,10,50,40.00000,40.00000,20.00000,0.00000,0.00000
464152,20240124,M,20대,부산광역시,500이상700만원 미만,6,10,50,30.00000,20.00000,10.00000,40.00000,0.00000
464235,20240124,M,20대,경기도,500이상700만원 미만,1,1,7,90.00000,10.00000,0.00000,0.00000,0.00000
467471,20240124,M,20대,부산광역시,300이상500만원 미만,4,6,32,50.00000,10.00000,30.00000,10.00000,0.00000
467912,20240124,M,20대,충청남도,500이상700만원 미만,2,4,18,40.00000,0.00000,50.00000,10.00000,0.00000
472856,20240124,M,20대,대구광역시,500이상700만원 미만,3,8,31,70.00000,0.00000,0.00000,30.00000,0.00000
53322184,20240124,M,40대,서울특별시,700만원 이상,3,8,31,40.00000,50.00000,0.00000,10.00000,0.00000
53322349,20240124,F,60대,서울특별시,700만원 이상,2,10,30,80.00000,0.00000,0.00000,20.00000,0.00000
53322389,20240124,M,30대,서울특별시,300이상500만원 미만,2,6,22,30.00000,30.00000,20.00000,20.00000,0.00000
53322501,20240124,M,60대,서울특별시,300이상500만원 미만,1,8,21,50.00000,0.00000,0.00000,50.00000,0.00000
53322809,20240124,M,20대,서울특별시,무응답,8,12,64,30.00000,40.00000,20.00000,10.00000,0.00000
53322994,20240124,M,50대,서울특별시,700만원 이상,2,4,18,40.00000,30.00000,15.00000,15.00000,0.00000
53322995,20240124,F,40대,서울특별시,700만원 이상,2,6,22,20.00000,20.00000,10.00000,50.00000,0.00000
