RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53322282,20231213,F,60대,서울특별시,500이상700만원 미만,1,1,7,40.00000,20.00000,30.00000,10.00000,0.00000
53322356,20231213,F,20대,서울특별시,무응답,6,9,48,70.00000,10.00000,5.00000,15.00000,0.00000
53322377,20231213,M,40대,서울특별시,700만원 이상,1,3,11,50.00000,50.00000,0.00000,0.00000,0.00000
53322380,20231213,F,50대,서울특별시,700만원 이상,3,10,35,10.00000,20.00000,20.00000,50.00000,0.00000
53322604,20231213,F,40대,서울특별시,300만원 미만,4,5,30,10.00000,0.00000,10.00000,80.00000,0.00000
53322653,20231213,F,60대,서울특별시,300이상500만원 미만,2,3,16,50.00000,20.00000,20.00000,10.00000,0.00000
53322951,20231213,M,50대,서울특별시,500이상700만원 미만,2,8,26,30.00000,20.00000,10.00000,40.00000,0.00000
53323248,20231213,F,60대,서울특별시,300만원 미만,6,8,46,20.00000,50.00000,0.00000,30.00000,0.00000
53323293,20231213,F,60대,서울특별시,700만원 이상,4,3,26,25.00000,30.00000,20.00000,25.00000,0.00000
53323332,20231213,M,60대,서울특별시,300만원 미만,1,3,11,60.00000,10.00000,5.00000,25.00000,0.00000
53323528,20231213,M,20대,서울특별시,700만원 이상,2,10,30,20.00000,20.00000,10.00000,50.00000,0.00000
53323605,20231213,F,30대,서울특별시,300이상500만원 미만,3,5,25,80.00000,5.00000,0.00000,15.00000,0.00000
53323719,20231213,F,60대,서울특별시,500이상700만원 미만,3,5,25,30.00000,50.00000,20.00000,0.00000,0.00000
53323743,20231213,M,60대,서울특별시,500이상700만원 미만,3,2,19,30.00000,30.00000,20.00000,20.00000,0.00000
53323774,20231213,M,50대,서울특별시,700만원 이상,10,3,56,0.00000,0.00000,50.00000,50.00000,0.00000
53323870,20231213,M,50대,서울특별시,300이상500만원 미만,8,8,56,0.00000,90.00000,0.00000,10.00000,0.00000
