RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53322225,20230329,M,40대,서울특별시,300이상500만원 미만,1,6,17,50,50,0,0,0
53322304,20230329,F,60대,서울특별시,300만원 미만,2,3,16,0,50,20,30,0
53322503,20230329,F,50대,서울특별시,700만원 이상,2,2,14,30,40,10,20,0
53322654,20230329,F,50대,서울특별시,700만원 이상,2,10,30,10,10,10,70,0
53322809,20230329,M,20대,서울특별시,300만원 미만,3,8,31,30,30,10,30,0
53322868,20230329,F,20대,서울특별시,300만원 미만,5,2,29,40,0,40,20,0
53323041,20230329,M,40대,서울특별시,300이상500만원 미만,3,6,27,50,40,0,10,0
53323089,20230329,F,60대,서울특별시,500이상700만원 미만,10,10,70,40,20,20,20,0
53323238,20230329,F,40대,서울특별시,700만원 이상,2,4,18,40,20,20,20,0
53323396,20230329,M,60대,서울특별시,300이상500만원 미만,5,7,39,30,30,10,30,0
53323407,20230329,M,50대,서울특별시,700만원 이상,3,8,31,20,50,0,0,30
53323445,20230329,M,30대,서울특별시,700만원 이상,2,8,26,70,10,0,20,0
53323475,20230329,M,20대,서울특별시,무응답,3,8,31,60,30,0,10,0
53323603,20230329,M,30대,서울특별시,무응답,3,10,35,70,0,0,0,30
53323605,20230329,F,30대,서울특별시,300이상500만원 미만,3,10,35,80,0,0,20,0
53323778,20230329,M,20대,경기도,700만원 이상,3,5,25,50,30,0,20,0
53323839,20230329,M,60대,서울특별시,500이상700만원 미만,8,12,64,10,50,30,10,0
53323873,20230329,M,50대,서울특별시,300이상500만원 미만,1,3,11,50,0,0,20,30
53323904,20230329,F,60대,서울특별시,300이상500만원 미만,5,5,35,10,30,10,50,0
53323975,20230329,M,40대,서울특별시,300만원 미만,1,2,9,100,0,0,0,0
53324042,20230329,M,30대,서울특별시,500이상700만원 미만,3,3,21,20,10,40,30,0
53324408,20230329,M,30대,서울특별시,300만원 미만,2,4,18,50,50,0,0,0
53324726,20230329,F,60대,서울특별시,300이상500만원 미만,1,3,11,70,5,20,5,0
53324837,20230329,F,20대,서울특별시,무응답,3,12,39,50,10,10,30,0
53325068,20230329,M,20대,경기도,300이상500만원 미만,2,5,20,20,20,40,20,0
53325150,20230329,F,60대,서울특별시,700만원 이상,5,3,31,10,20,20,40,10
53325526,20230329,M,60대,광주광역시,300만원 미만,2,15,40,50,10,5,20,15
53325797,20230329,M,50대,울산광역시,500이상700만원 미만,2,4,18,50,25,5,20,0
53325807,20230329,M,50대,광주광역시,300만원 미만,2,15,40,50,5,5,40,0
53325865,20230329,M,40대,경기도,700만원 이상,2,8,26,70,15,5,10,0
53325983,20230329,M,40대,서울특별시,무응답,3,8,31,30,40,10,20,0
53325991,20230329,M,50대,서울특별시,300이상500만원 미만,2,8,26,30,20,0,50,0
53326254,20230329,M,30대,광주광역시,무응답,2,4,18,60,20,0,20,0
53326295,20230329,F,20대,강원도,700만원 이상,4,8,36,0,80,0,20,0
53326341,20230329,F,40대,서울특별시,300이상500만원 미만,2,5,20,30,20,10,30,10
53326423,20230329,F,20대,대전광역시,300만원 미만,3,6,27,30,0,0,70,0
