RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
306059,20240117,M,20대,서울특별시,무응답,2,4,18,50.00000,30.00000,0.00000,20.00000,0.00000
332991,20240117,M,20대,강원도,300만원 미만,9,15,75,40.00000,40.00000,10.00000,10.00000,0.00000
423907,20240117,M,20대,경기도,300만원 미만,3,5,25,70.00000,5.00000,10.00000,5.00000,10.00000
424932,20240117,M,20대,세종특별자치시,300만원 미만,2,3,16,20.00000,20.00000,30.00000,30.00000,0.00000
444295,20240117,M,20대,인천광역시,300만원 미만,0,0,0,30.00000,30.00000,10.00000,30.00000,0.00000
452077,20240117,M,20대,서울특별시,300이상500만원 미만,2,6,22,50.00000,0.00000,10.00000,40.00000,0.00000
454830,20240117,M,20대,전라북도,300만원 미만,2,1,12,50.00000,40.00000,0.00000,10.00000,0.00000
459319,20240117,M,20대,경상남도,300만원 미만,10,10,70,25.00000,15.00000,30.00000,30.00000,0.00000
460366,20240117,M,20대,충청남도,300이상500만원 미만,1,1,7,20.00000,20.00000,30.00000,30.00000,0.00000
53322246,20240117,M,50대,서울특별시,300이상500만원 미만,2,3,16,50.00000,30.00000,0.00000,20.00000,0.00000
53322254,20240117,M,50대,서울특별시,300이상500만원 미만,5,12,49,40.00000,50.00000,0.00000,10.00000,0.00000
53322646,20240117,F,60대,경기도,700만원 이상,4,6,32,20.00000,20.00000,20.00000,20.00000,20.00000
53322817,20240117,F,40대,서울특별시,700만원 이상,3,5,25,50.00000,0.00000,0.00000,50.00000,0.00000
53322895,20240117,F,40대,서울특별시,500이상700만원 미만,12,4,68,70.00000,10.00000,10.00000,10.00000,0.00000
53322910,20240117,M,60대,서울특별시,300이상500만원 미만,4,8,36,70.00000,0.00000,0.00000,30.00000,0.00000
53322952,20240117,F,50대,서울특별시,300만원 미만,1,2,9,50.00000,10.00000,10.00000,30.00000,0.00000
53322964,20240117,F,50대,서울특별시,700만원 이상,2,10,30,30.00000,0.00000,20.00000,50.00000,0.00000
53322987,20240117,M,20대,서울특별시,700만원 이상,2,10,30,100.00000,0.00000,0.00000,0.00000,0.00000
53323177,20240117,M,50대,서울특별시,300이상500만원 미만,2,4,18,30.00000,0.00000,0.00000,70.00000,0.00000
53323201,20240117,M,60대,서울특별시,300이상500만원 미만,2,3,16,30.00000,50.00000,20.00000,0.00000,0.00000
53323315,20240117,M,60대,서울특별시,300이상500만원 미만,10,10,70,20.00000,60.00000,10.00000,10.00000,0.00000
53323334,20240117,M,40대,서울특별시,300이상500만원 미만,3,8,31,90.00000,0.00000,0.00000,10.00000,0.00000
53323421,20240117,M,20대,서울특별시,300이상500만원 미만,5,10,45,20.00000,40.00000,20.00000,20.00000,0.00000
53323462,20240117,M,30대,서울특별시,300만원 미만,4,5,30,20.00000,30.00000,40.00000,10.00000,0.00000
53323483,20240117,M,20대,서울특별시,300만원 미만,4,10,40,50.00000,20.00000,10.00000,20.00000,0.00000
53323516,20240117,F,20대,서울특별시,700만원 이상,2,5,20,20.00000,10.00000,10.00000,60.00000,0.00000
53323586,20240117,F,30대,서울특별시,무응답,3,12,39,50.00000,10.00000,10.00000,30.00000,0.00000
53323745,20240117,M,50대,서울특별시,700만원 이상,2,3,16,50.00000,30.00000,10.00000,10.00000,0.00000
53324009,20240117,M,60대,서울특별시,300만원 미만,2,2,14,20.00000,40.00000,20.00000,20.00000,0.00000
53324432,20240117,M,20대,서울특별시,무응답,3,5,25,50.00000,5.00000,20.00000,25.00000,0.00000
53324456,20240117,M,40대,서울특별시,300이상500만원 미만,12,5,70,60.00000,10.00000,10.00000,20.00000,0.00000
53324737,20240117,M,30대,서울특별시,500이상700만원 미만,2,5,20,30.00000,20.00000,10.00000,40.00000,0.00000
53324803,20240117,F,30대,서울특별시,300이상500만원 미만,2,8,26,10.00000,50.00000,10.00000,30.00000,0.00000
53324844,20240117,M,60대,서울특별시,700만원 이상,4,15,50,80.00000,10.00000,10.00000,0.00000,0.00000
53324870,20240117,F,30대,부산광역시,300이상500만원 미만,3,3,21,30.00000,30.00000,0.00000,40.00000,0.00000
53324872,20240117,M,60대,서울특별시,300만원 미만,0,3,6,40.00000,0.00000,0.00000,60.00000,0.00000
53324937,20240117,F,60대,서울특별시,300이상500만원 미만,5,5,35,10.00000,20.00000,40.00000,30.00000,0.00000
