RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
740,20211208,M,50대,경상북도,무응답,2,3,16,30,40,15,15,0
1850,20211208,F,60대,전라북도,500이상700만원 미만,4,6,32,10,45,20,25,0
2217,20211208,M,40대,경상남도,300만원 미만,3,3,21,30,10,20,40,0
2923,20211208,M,50대,전라북도,무응답,1,5,15,0,100,0,0,0
3559,20211208,F,50대,충청북도,500이상700만원 미만,8,5,50,90,0,0,10,0
4991,20211208,F,40대,광주광역시,300이상500만원 미만,1,3,11,70,0,10,20,0
7580,20211208,M,50대,충청남도,300만원 미만,3,5,25,30,5,10,50,5
15846,20211208,M,50대,울산광역시,300이상500만원 미만,3,8,31,70,0,0,30,0
17964,20211208,M,50대,강원도,300이상500만원 미만,3,6,27,50,10,10,30,0
20431,20211208,M,50대,경상북도,300만원 미만,4,6,32,40,30,0,30,0
22028,20211208,M,50대,서울특별시,500이상700만원 미만,1,3,11,35,25,25,15,0
23251,20211208,M,60대,전라남도,300만원 미만,2,3,16,30,10,30,30,0
25860,20211208,M,40대,대구광역시,500이상700만원 미만,2,3,16,60,10,10,20,0
26111,20211208,M,50대,서울특별시,300만원 미만,6,6,42,80,0,0,20,0
30029,20211208,F,50대,경기도,700만원 이상,2,3,16,40,20,20,20,0
32802,20211208,F,40대,경기도,700만원 이상,5,10,45,40,0,40,20,0
33622,20211208,M,60대,대구광역시,700만원 이상,2,6,22,80,20,0,0,0
34802,20211208,M,40대,인천광역시,300이상500만원 미만,2,1,12,30,20,10,40,0
35221,20211208,M,40대,부산광역시,300만원 미만,3,10,35,90,0,0,10,0
36320,20211208,M,40대,부산광역시,500이상700만원 미만,5,5,35,40,20,10,30,0
36958,20211208,M,60대,인천광역시,300이상500만원 미만,2,4,18,90,0,0,10,0
37996,20211208,F,30대,대전광역시,300이상500만원 미만,4,12,44,100,0,0,0,0
38091,20211208,F,60대,인천광역시,300만원 미만,3,3,21,80,0,20,0,0
39235,20211208,M,50대,대전광역시,300만원 미만,3,6,27,50,0,10,40,0
39694,20211208,F,30대,부산광역시,300이상500만원 미만,3,12,39,90,0,5,5,0
39713,20211208,M,60대,경상북도,700만원 이상,6,6,42,20,30,40,10,0
41570,20211208,F,40대,서울특별시,700만원 이상,3,4,23,85,5,10,0,0
41605,20211208,M,50대,경상북도,700만원 이상,2,5,20,50,30,0,20,0
42207,20211208,M,40대,부산광역시,300이상500만원 미만,3,5,25,15,5,50,30,0
43694,20211208,M,40대,경상북도,300만원 미만,3,4,23,100,0,0,0,0
43926,20211208,M,60대,광주광역시,300이상500만원 미만,5,10,45,80,0,20,0,0
44508,20211208,F,30대,경기도,700만원 이상,3,10,35,50,30,20,0,0
46955,20211208,M,40대,서울특별시,700만원 이상,2,10,30,10,0,0,0,90
47145,20211208,M,50대,충청남도,500이상700만원 미만,2,6,22,30,40,10,20,0
47234,20211208,M,40대,광주광역시,500이상700만원 미만,1,1,7,30,40,20,10,0
54830,20211208,F,60대,전라남도,300만원 미만,1,1,7,0,50,20,30,0
55329,20211208,M,50대,서울특별시,700만원 이상,2,5,20,25,20,5,50,0
55539,20211208,M,60대,충청북도,300만원 미만,7,7,49,20,30,20,30,0
58201,20211208,M,60대,충청남도,500이상700만원 미만,4,5,30,60,10,20,10,0
58538,20211208,M,50대,부산광역시,700만원 이상,5,8,41,50,20,10,20,0
60047,20211208,M,60대,인천광역시,300이상500만원 미만,3,10,35,10,10,10,20,50
63027,20211208,M,50대,경상남도,700만원 이상,4,16,52,80,10,0,10,0
64130,20211208,M,60대,부산광역시,700만원 이상,2,5,20,50,20,20,10,0
66187,20211208,F,40대,부산광역시,700만원 이상,1,3,11,50,30,0,20,0
67925,20211208,F,20대,서울특별시,300이상500만원 미만,2,12,34,40,5,15,40,0
69518,20211208,M,40대,경상남도,300이상500만원 미만,2,6,22,40,10,5,45,0
70004,20211208,F,60대,대구광역시,500이상700만원 미만,3,5,25,20,20,50,10,0
71950,20211208,M,30대,충청남도,700만원 이상,3,5,25,70,0,0,30,0
73460,20211208,F,40대,서울특별시,300이상500만원 미만,1,2,9,100,0,0,0,0
74238,20211208,F,60대,경기도,700만원 이상,4,12,44,100,0,0,0,0
77426,20211208,F,40대,서울특별시,700만원 이상,6,15,60,10,20,60,10,0
83391,20211208,F,30대,경상남도,700만원 이상,7,0,35,20,20,20,40,0
86626,20211208,F,30대,대구광역시,300만원 미만,3,0,15,100,0,0,0,0
86633,20211208,F,30대,충청남도,700만원 이상,5,7,39,20,20,10,50,0
88181,20211208,F,40대,서울특별시,500이상700만원 미만,1,5,15,25,15,5,0,55
98376,20211208,M,40대,경상남도,300만원 미만,2,4,18,100,0,0,0,0
98803,20211208,M,30대,대구광역시,300만원 미만,4,8,36,60,10,10,20,0
101714,20211208,F,50대,부산광역시,700만원 이상,3,4,23,10,20,10,60,0
102787,20211208,F,50대,경상북도,300만원 미만,3,3,21,80,0,20,0,0
108600,20211208,M,40대,인천광역시,500이상700만원 미만,1,4,13,30,20,10,10,30
115789,20211208,M,30대,대전광역시,700만원 이상,1,1,7,40,20,10,30,0
120004,20211208,M,40대,전라북도,500이상700만원 미만,5,10,45,60,0,0,40,0
121335,20211208,M,40대,부산광역시,300만원 미만,2,4,18,80,20,0,0,0
123966,20211208,M,60대,경상남도,300이상500만원 미만,1,3,11,20,45,5,30,0
129439,20211208,M,30대,부산광역시,300이상500만원 미만,4,8,36,100,0,0,0,0
129581,20211208,F,30대,서울특별시,300이상500만원 미만,5,3,31,40,10,40,10,0
133916,20211208,M,40대,울산광역시,300이상500만원 미만,2,4,18,70,0,0,30,0
141153,20211208,F,40대,경기도,300만원 미만,3,2,19,30,30,20,20,0
143162,20211208,M,60대,경상남도,300이상500만원 미만,5,8,41,50,20,0,30,0
143265,20211208,M,40대,광주광역시,300만원 미만,2,5,20,50,20,10,20,0
143482,20211208,F,50대,인천광역시,500이상700만원 미만,1,2,9,30,30,20,20,0
146737,20211208,F,50대,전라남도,300만원 미만,3,1,17,10,60,10,20,0
147862,20211208,M,60대,대구광역시,300이상500만원 미만,6,4,38,40,10,0,50,0
148270,20211208,M,60대,서울특별시,700만원 이상,10,10,70,25,10,30,35,0
150614,20211208,F,40대,충청남도,300이상500만원 미만,3,4,23,0,0,0,50,50
150817,20211208,F,60대,대전광역시,300이상500만원 미만,5,5,35,70,0,0,30,0
152920,20211208,M,40대,전라북도,500이상700만원 미만,4,12,44,50,20,30,0,0
154880,20211208,F,20대,경기도,700만원 이상,3,8,31,70,0,10,20,0
155093,20211208,F,40대,대전광역시,500이상700만원 미만,3,8,31,10,20,10,60,0
155248,20211208,M,60대,광주광역시,300이상500만원 미만,2,3,16,30,30,20,20,0
156978,20211208,M,40대,광주광역시,300만원 미만,2,6,22,80,0,0,20,0
157471,20211208,M,50대,광주광역시,500이상700만원 미만,1,3,11,50,10,0,40,0
158105,20211208,M,50대,서울특별시,700만원 이상,3,3,21,100,0,0,0,0
160661,20211208,M,60대,광주광역시,300만원 미만,5,10,45,40,10,20,30,0
166226,20211208,F,60대,경기도,700만원 이상,5,5,35,50,20,20,10,0
166369,20211208,F,60대,서울특별시,300이상500만원 미만,3,8,31,20,20,40,20,0
166910,20211208,F,60대,서울특별시,500이상700만원 미만,13,13,91,30,10,10,50,0
166969,20211208,F,40대,경기도,700만원 이상,2,1,12,30,40,0,20,10
169179,20211208,M,40대,경상북도,500이상700만원 미만,1,2,9,30,10,10,50,0
171176,20211208,F,40대,울산광역시,500이상700만원 미만,2,6,22,30,30,10,30,0
175441,20211208,M,60대,경기도,300만원 미만,2,8,26,20,20,40,20,0
176996,20211208,F,20대,서울특별시,700만원 이상,2,5,20,30,40,0,30,0
179934,20211208,F,50대,인천광역시,300이상500만원 미만,2,5,20,20,30,20,30,0
183563,20211208,F,40대,경상남도,300이상500만원 미만,5,8,41,40,40,10,10,0
184127,20211208,F,50대,대전광역시,500이상700만원 미만,2,5,20,50,0,20,30,0
188083,20211208,F,50대,전라북도,700만원 이상,3,3,21,30,0,10,60,0
188139,20211208,M,50대,부산광역시,700만원 이상,4,6,32,50,10,10,30,0
188905,20211208,M,50대,서울특별시,700만원 이상,5,10,45,60,10,10,20,0
191712,20211208,M,20대,인천광역시,300만원 미만,2,8,26,50,10,20,20,0
193519,20211208,M,60대,충청북도,300이상500만원 미만,1,2,9,40,0,0,60,0
194333,20211208,M,40대,경기도,300이상500만원 미만,3,3,21,50,30,0,20,0
194742,20211208,F,50대,인천광역시,300만원 미만,2,3,16,50,10,10,30,0
196074,20211208,M,30대,부산광역시,500이상700만원 미만,1,1,7,100,0,0,0,0
197917,20211208,F,30대,인천광역시,500이상700만원 미만,2,5,20,70,0,5,25,0
201053,20211208,F,60대,서울특별시,300이상500만원 미만,4,8,36,30,10,20,40,0
202059,20211208,F,60대,충청북도,300이상500만원 미만,0,3,6,60,0,0,40,0
202538,20211208,F,40대,전라북도,500이상700만원 미만,3,3,21,100,0,0,0,0
203018,20211208,F,30대,경상북도,500이상700만원 미만,2,2,14,80,0,5,15,0
203783,20211208,F,60대,울산광역시,300만원 미만,2,1,12,50,30,10,10,0
205605,20211208,F,40대,인천광역시,500이상700만원 미만,2,6,22,60,10,10,20,0
205666,20211208,M,20대,서울특별시,300이상500만원 미만,0,3,6,70,0,0,30,0
207410,20211208,F,60대,인천광역시,700만원 이상,3,5,25,30,20,40,10,0
209309,20211208,M,20대,서울특별시,무응답,2,2,14,80,20,0,0,0
211820,20211208,F,60대,경상북도,300만원 미만,3,3,21,50,50,0,0,0
212752,20211208,F,60대,경기도,700만원 이상,2,1,12,50,50,0,0,0
215019,20211208,F,20대,대구광역시,300만원 미만,3,2,19,60,5,5,30,0
216457,20211208,F,40대,서울특별시,300이상500만원 미만,12,12,84,50,10,30,10,0
219377,20211208,F,20대,서울특별시,300만원 미만,5,10,45,70,0,0,30,0
220183,20211208,F,30대,강원도,300이상500만원 미만,1,1,7,90,10,0,0,0
224318,20211208,F,50대,경기도,300이상500만원 미만,4,3,26,80,0,20,0,0
225523,20211208,F,40대,울산광역시,700만원 이상,3,5,25,30,30,30,10,0
