RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
79791,20231101,F,60대,경기도,300만원 미만,2,3,16,40.00000,0.00000,0.00000,60.00000,0.00000
85845,20231101,F,20대,경기도,300이상500만원 미만,4,4,28,35.00000,5.00000,10.00000,50.00000,0.00000
172192,20231101,M,20대,경상남도,300이상500만원 미만,2,2,14,30.00000,30.00000,0.00000,40.00000,0.00000
220170,20231101,M,20대,서울특별시,300만원 미만,3,5,25,10.00000,50.00000,20.00000,20.00000,0.00000
228806,20231101,M,20대,경상남도,무응답,2,8,26,90.00000,0.00000,0.00000,10.00000,0.00000
275115,20231101,M,20대,경기도,700만원 이상,3,10,35,80.00000,10.00000,0.00000,10.00000,0.00000
283351,20231101,M,20대,경기도,300이상500만원 미만,3,8,31,80.00000,10.00000,5.00000,5.00000,0.00000
317993,20231101,F,20대,경기도,300만원 미만,3,8,31,30.00000,30.00000,30.00000,10.00000,0.00000
337352,20231101,M,20대,대구광역시,300만원 미만,1,8,21,40.00000,30.00000,20.00000,10.00000,0.00000
342406,20231101,F,60대,경기도,300이상500만원 미만,2,2,14,0.00000,0.00000,50.00000,50.00000,0.00000
345537,20231101,M,30대,경기도,300이상500만원 미만,1,2,9,30.00000,20.00000,50.00000,0.00000,0.00000
369607,20231101,F,60대,경기도,300이상500만원 미만,4,3,26,0.00000,40.00000,60.00000,0.00000,0.00000
379767,20231101,M,20대,서울특별시,700만원 이상,4,12,44,40.00000,20.00000,20.00000,20.00000,0.00000
402004,20231101,M,20대,전라북도,300만원 미만,12,12,84,85.00000,5.00000,0.00000,10.00000,0.00000
402770,20231101,M,30대,경기도,500이상700만원 미만,1,3,11,80.00000,0.00000,0.00000,20.00000,0.00000
423696,20231101,M,20대,인천광역시,300만원 미만,2,5,20,30.00000,50.00000,10.00000,10.00000,0.00000
425846,20231101,M,20대,인천광역시,500이상700만원 미만,4,7,34,40.00000,20.00000,20.00000,20.00000,0.00000
426095,20231101,M,20대,광주광역시,700만원 이상,2,5,20,75.00000,10.00000,10.00000,5.00000,0.00000
427161,20231101,M,20대,광주광역시,300만원 미만,5,5,35,30.00000,30.00000,0.00000,40.00000,0.00000
427223,20231101,M,20대,경상남도,300만원 미만,7,8,51,32.00000,22.00000,11.00000,35.00000,0.00000
431746,20231101,M,20대,서울특별시,500이상700만원 미만,5,8,41,100.00000,0.00000,0.00000,0.00000,0.00000
432979,20231101,M,20대,경기도,700만원 이상,4,6,32,25.00000,25.00000,25.00000,25.00000,0.00000
442716,20231101,M,20대,대전광역시,300이상500만원 미만,1,2,9,20.00000,30.00000,20.00000,30.00000,0.00000
447265,20231101,M,20대,부산광역시,무응답,8,12,64,20.00000,30.00000,20.00000,30.00000,0.00000
447482,20231101,M,20대,대전광역시,300만원 미만,3,3,21,10.00000,10.00000,10.00000,60.00000,10.00000
448644,20231101,F,60대,경기도,700만원 이상,5,5,35,30.00000,30.00000,20.00000,20.00000,0.00000
449445,20231101,M,20대,경상남도,300만원 미만,3,6,27,25.00000,25.00000,15.00000,25.00000,10.00000
449641,20231101,M,20대,인천광역시,300이상500만원 미만,5,4,33,20.00000,30.00000,10.00000,40.00000,0.00000
451823,20231101,M,20대,인천광역시,300만원 미만,6,6,42,50.00000,40.00000,5.00000,5.00000,0.00000
451958,20231101,M,20대,서울특별시,300만원 미만,4,5,30,30.00000,20.00000,30.00000,20.00000,0.00000
452029,20231101,M,20대,광주광역시,무응답,2,5,20,25.00000,10.00000,0.00000,65.00000,0.00000
454392,20231101,F,20대,경기도,500이상700만원 미만,3,7,29,20.00000,70.00000,10.00000,0.00000,0.00000
457128,20231101,M,20대,경상남도,300이상500만원 미만,5,14,53,60.00000,25.00000,10.00000,5.00000,0.00000
457696,20231101,F,20대,경기도,300만원 미만,4,10,40,18.00000,80.00000,1.00000,1.00000,0.00000
458270,20231101,M,20대,인천광역시,무응답,6,1,32,50.00000,40.00000,9.00000,1.00000,0.00000
458733,20231101,M,20대,서울특별시,700만원 이상,1,1,7,30.00000,0.00000,0.00000,0.00000,70.00000
459645,20231101,M,20대,경기도,500이상700만원 미만,2,6,22,10.00000,20.00000,20.00000,50.00000,0.00000
460240,20231101,M,20대,서울특별시,무응답,7,7,49,100.00000,0.00000,0.00000,0.00000,0.00000
464090,20231101,F,20대,경기도,300만원 미만,2,15,40,80.00000,0.00000,2.00000,18.00000,0.00000
465215,20231101,M,20대,충청북도,300만원 미만,4,6,32,20.00000,10.00000,20.00000,10.00000,40.00000
466596,20231101,M,20대,대전광역시,300만원 미만,1,2,9,100.00000,0.00000,0.00000,0.00000,0.00000
468130,20231101,M,20대,강원도,300만원 미만,3,7,29,20.00000,30.00000,10.00000,40.00000,0.00000
468797,20231101,M,20대,경상남도,300만원 미만,3,3,21,50.00000,40.00000,0.00000,10.00000,0.00000
469068,20231101,M,20대,경상남도,300만원 미만,4,6,32,50.00000,20.00000,5.00000,25.00000,0.00000
469229,20231101,M,20대,서울특별시,무응답,15,15,105,50.00000,30.00000,10.00000,10.00000,0.00000
470843,20231101,M,20대,대구광역시,300만원 미만,3,14,43,80.00000,10.00000,10.00000,0.00000,0.00000
471043,20231101,M,20대,부산광역시,300만원 미만,1,5,15,50.00000,20.00000,0.00000,30.00000,0.00000
471084,20231101,M,20대,대구광역시,700만원 이상,5,8,41,40.00000,10.00000,10.00000,40.00000,0.00000
53322256,20231101,F,50대,서울특별시,500이상700만원 미만,5,10,45,60.00000,20.00000,10.00000,10.00000,0.00000
53322315,20231101,F,20대,서울특별시,500이상700만원 미만,3,10,35,60.00000,30.00000,0.00000,10.00000,0.00000
53322497,20231101,M,60대,서울특별시,700만원 이상,2,10,30,5.00000,50.00000,15.00000,30.00000,0.00000
53322589,20231101,F,60대,서울특별시,300이상500만원 미만,2,6,22,10.00000,30.00000,30.00000,30.00000,0.00000
53322629,20231101,F,60대,서울특별시,300이상500만원 미만,1,2,9,30.00000,0.00000,30.00000,30.00000,10.00000
53322728,20231101,M,40대,서울특별시,700만원 이상,1,8,21,10.00000,90.00000,0.00000,0.00000,0.00000
53323072,20231101,M,20대,경기도,무응답,4,12,44,30.00000,10.00000,30.00000,30.00000,0.00000
53323090,20231101,F,60대,서울특별시,500이상700만원 미만,7,7,49,10.00000,60.00000,5.00000,25.00000,0.00000
53323142,20231101,M,50대,서울특별시,700만원 이상,3,10,35,10.00000,50.00000,30.00000,10.00000,0.00000
