RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53322184,20230208,M,40대,서울특별시,700만원 이상,1,5,15,10,10,30,10,40
53322190,20230208,M,40대,서울특별시,700만원 이상,3,8,31,50,10,20,20,0
53322214,20230208,M,30대,서울특별시,300이상500만원 미만,1,10,25,90,0,10,0,0
53322403,20230208,F,60대,서울특별시,500이상700만원 미만,3,3,21,30,30,0,40,0
53322426,20230208,F,50대,서울특별시,700만원 이상,3,5,25,0,70,30,0,0
53322604,20230208,F,40대,서울특별시,300이상500만원 미만,1,1,7,20,0,10,70,0
53322840,20230208,M,40대,강원도,300만원 미만,1,1,7,50,40,0,10,0
53322854,20230208,F,20대,서울특별시,700만원 이상,1,6,17,30,0,20,50,0
53322966,20230208,M,60대,서울특별시,700만원 이상,6,14,58,20,20,10,50,0
53323037,20230208,F,20대,서울특별시,500이상700만원 미만,3,5,25,50,20,10,20,0
53323093,20230208,F,40대,서울특별시,300만원 미만,1,5,15,100,0,0,0,0
53323104,20230208,F,40대,서울특별시,300이상500만원 미만,2,3,16,30,0,50,0,20
53323174,20230208,F,60대,서울특별시,500이상700만원 미만,2,2,14,0,40,0,60,0
53323309,20230208,M,30대,서울특별시,300이상500만원 미만,2,8,26,35,35,0,30,0
53323587,20230208,F,30대,경기도,700만원 이상,1,8,21,50,30,20,0,0
53323746,20230208,F,60대,서울특별시,500이상700만원 미만,6,4,38,40,60,0,0,0
53323829,20230208,M,60대,서울특별시,300이상500만원 미만,4,3,26,30,30,10,30,0
53324073,20230208,F,50대,서울특별시,700만원 이상,5,5,35,60,10,10,20,0
53324076,20230208,F,60대,서울특별시,700만원 이상,4,6,32,30,20,20,30,0
53324409,20230208,F,20대,서울특별시,700만원 이상,4,6,32,0,0,0,100,0
53324429,20230208,F,20대,서울특별시,300만원 미만,2,4,18,70,20,0,10,0
53324710,20230208,F,40대,서울특별시,300이상500만원 미만,3,8,31,70,0,0,30,0
53324878,20230208,F,40대,서울특별시,700만원 이상,5,10,45,50,0,10,40,0
53325061,20230208,M,40대,서울특별시,500이상700만원 미만,4,10,40,20,10,5,65,0
53325077,20230208,M,50대,서울특별시,300만원 미만,3,3,21,40,30,0,30,0
53325096,20230208,M,40대,서울특별시,300이상500만원 미만,2,2,14,30,0,0,70,0
53325107,20230208,F,60대,서울특별시,300이상500만원 미만,6,1,32,10,10,10,50,20
53325222,20230208,F,50대,서울특별시,500이상700만원 미만,6,7,44,25,40,30,5,0
53325285,20230208,F,60대,서울특별시,300이상500만원 미만,4,3,26,20,30,10,40,0
53325421,20230208,M,20대,제주특별자치도,700만원 이상,2,4,18,70,10,20,0,0
53325443,20230208,M,50대,전라남도,700만원 이상,1,2,9,30,0,30,40,0
53325838,20230208,F,30대,충청남도,500이상700만원 미만,3,5,25,85,0,0,15,0
53325910,20230208,F,20대,경기도,300이상500만원 미만,3,8,31,50,20,10,20,0
53325997,20230208,M,40대,경기도,500이상700만원 미만,2,4,18,30,30,0,40,0
53326035,20230208,M,50대,서울특별시,700만원 이상,3,8,31,40,20,20,20,0
53326110,20230208,M,60대,경기도,300만원 미만,8,5,50,40,20,20,20,0
53326519,20230208,M,40대,광주광역시,300만원 미만,5,10,45,80,20,0,0,0
53326548,20230208,F,60대,인천광역시,700만원 이상,7,10,55,20,50,30,0,0
53326733,20230208,F,50대,전라남도,300만원 미만,2,6,22,60,10,10,10,10
53326762,20230208,M,20대,경상남도,500이상700만원 미만,3,8,31,30,0,10,60,0
53326808,20230208,F,50대,경기도,500이상700만원 미만,3,6,27,20,0,60,0,20
53326857,20230208,M,30대,경기도,300이상500만원 미만,8,6,52,60,0,0,40,0
53326967,20230208,M,50대,경상남도,300이상500만원 미만,2,8,26,70,10,0,10,10
53327052,20230208,M,30대,전라북도,500이상700만원 미만,1,2,9,50,0,20,30,0
53327084,20230208,M,20대,경기도,700만원 이상,6,12,54,20,10,10,60,0
53327248,20230208,F,60대,서울특별시,700만원 이상,6,8,46,0,20,60,20,0
53327410,20230208,F,30대,충청남도,300이상500만원 미만,2,3,16,30,5,60,5,0
53327490,20230208,F,20대,경기도,무응답,6,8,46,40,0,30,30,0
53327508,20230208,F,40대,광주광역시,300이상500만원 미만,2,4,18,50,0,30,20,0
53327549,20230208,M,30대,경기도,300이상500만원 미만,5,12,49,70,10,0,20,0
53327620,20230208,M,40대,경상북도,300만원 미만,4,6,32,70,10,0,20,0
53327629,20230208,F,60대,충청남도,무응답,5,6,37,30,20,20,30,0
53327787,20230208,F,30대,부산광역시,300만원 미만,3,6,27,80,0,10,10,0
53327799,20230208,M,50대,서울특별시,500이상700만원 미만,2,10,30,50,0,0,50,0
53327849,20230208,M,60대,경상북도,300만원 미만,2,6,22,50,10,0,40,0
53327853,20230208,M,50대,경상북도,500이상700만원 미만,1,1,7,70,10,0,20,0
53327893,20230208,F,30대,서울특별시,700만원 이상,0,3,6,50,5,20,25,0
53327912,20230208,M,30대,세종특별자치시,300이상500만원 미만,3,8,31,85,3,2,10,0
53328047,20230208,M,60대,경상남도,300이상500만원 미만,2,3,16,10,80,0,10,0
53328094,20230208,M,40대,충청북도,300이상500만원 미만,1,2,9,30,10,10,40,10
53328181,20230208,M,60대,부산광역시,무응답,1,3,11,80,2,3,15,0
53328216,20230208,M,40대,경기도,300이상500만원 미만,2,4,18,50,30,20,0,0
53328291,20230208,M,40대,경상남도,700만원 이상,2,8,26,20,10,10,60,0
53328350,20230208,M,30대,경상북도,300만원 미만,9,3,51,40,60,0,0,0
53328511,20230208,M,60대,경기도,300이상500만원 미만,8,8,56,40,30,20,10,0
53328579,20230208,M,20대,경기도,700만원 이상,1,1,7,20,80,0,0,0
53328591,20230208,M,50대,서울특별시,300이상500만원 미만,3,12,39,30,20,20,30,0
53328690,20230208,M,30대,경기도,300만원 미만,1,1,7,30,30,20,20,0
53328916,20230208,F,50대,서울특별시,700만원 이상,4,5,30,20,20,30,30,0
53328987,20230208,F,40대,서울특별시,500이상700만원 미만,2,1,12,10,20,20,50,0
53329169,20230208,F,30대,강원도,700만원 이상,1,3,11,0,40,60,0,0
53329205,20230208,M,60대,충청북도,300만원 미만,3,0,15,20,20,20,20,20
53329243,20230208,F,30대,서울특별시,700만원 이상,5,12,49,20,20,10,50,0
53329287,20230208,F,30대,경기도,300이상500만원 미만,5,12,49,50,0,0,50,0
53329298,20230208,F,30대,경기도,300이상500만원 미만,2,8,26,50,10,10,30,0
53329311,20230208,F,40대,울산광역시,300이상500만원 미만,5,8,41,80,0,0,20,0
53329538,20230208,M,30대,전라남도,300만원 미만,5,4,33,20,5,0,75,0
53329629,20230208,M,40대,경상북도,300만원 미만,1,2,9,50,20,30,0,0
53329684,20230208,F,30대,서울특별시,300이상500만원 미만,3,7,29,80,10,8,2,0
53329786,20230208,F,50대,강원도,700만원 이상,2,5,20,20,20,30,30,0
53329860,20230208,F,40대,강원도,300만원 미만,3,6,27,30,20,20,30,0
53329955,20230208,F,60대,경기도,500이상700만원 미만,5,7,39,30,30,10,30,0
