RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53322211,20230419,M,40대,서울특별시,300이상500만원 미만,2,4,18,20,20,10,10,40
53322252,20230419,M,50대,서울특별시,300이상500만원 미만,3,3,21,20,70,10,0,0
53322264,20230419,F,50대,서울특별시,300만원 미만,2,4,18,40,20,20,20,0
53322288,20230419,F,40대,서울특별시,500이상700만원 미만,2,6,22,30,0,60,10,0
53322395,20230419,M,40대,서울특별시,300이상500만원 미만,5,7,39,20,20,30,30,0
53322589,20230419,F,60대,서울특별시,300이상500만원 미만,7,5,45,0,30,40,30,0
53322714,20230419,M,20대,서울특별시,300이상500만원 미만,2,3,16,0,0,50,50,0
53322756,20230419,M,20대,서울특별시,무응답,4,6,32,70,5,5,20,0
53322825,20230419,F,20대,서울특별시,무응답,6,12,54,0,30,0,70,0
53323329,20230419,M,50대,서울특별시,700만원 이상,2,5,20,10,40,10,40,0
53323411,20230419,F,50대,서울특별시,300이상500만원 미만,2,3,16,20,50,10,20,0
53323521,20230419,F,30대,서울특별시,700만원 이상,1,2,9,0,50,50,0,0
53323683,20230419,M,40대,경기도,무응답,5,4,33,100,0,0,0,0
53323757,20230419,M,60대,서울특별시,700만원 이상,4,3,26,0,100,0,0,0
53324156,20230419,F,50대,서울특별시,500이상700만원 미만,5,7,39,20,15,5,60,0
53324324,20230419,F,50대,서울특별시,700만원 이상,3,6,27,50,50,0,0,0
53324337,20230419,M,40대,서울특별시,700만원 이상,2,3,16,30,30,10,30,0
53324431,20230419,M,30대,서울특별시,300만원 미만,1,6,17,50,10,10,30,0
53324440,20230419,F,20대,서울특별시,무응답,10,10,70,90,0,10,0,0
53324486,20230419,F,40대,서울특별시,300이상500만원 미만,3,5,25,0,0,80,0,20
53324751,20230419,F,60대,서울특별시,700만원 이상,3,5,25,20,30,20,20,10
53324869,20230419,M,60대,서울특별시,300이상500만원 미만,4,8,36,20,25,10,30,15
53325038,20230419,F,50대,서울특별시,300만원 미만,2,1,12,10,0,0,10,80
53325050,20230419,M,60대,서울특별시,700만원 이상,2,5,20,30,30,10,30,0
53325401,20230419,F,30대,서울특별시,700만원 이상,2,2,14,90,0,5,5,0
53325433,20230419,M,50대,대전광역시,300이상500만원 미만,4,8,36,0,50,0,50,0
53325454,20230419,F,50대,경상남도,700만원 이상,1,2,9,50,20,0,30,0
53325990,20230419,F,40대,인천광역시,700만원 이상,1,2,9,30,50,0,20,0
53326001,20230419,F,40대,강원도,300이상500만원 미만,2,2,14,10,10,30,50,0
53326040,20230419,M,30대,서울특별시,500이상700만원 미만,3,0,15,0,20,50,30,0
53326063,20230419,F,30대,서울특별시,무응답,10,2,54,50,0,50,0,0
53326092,20230419,F,60대,울산광역시,300만원 미만,1,3,11,0,30,50,20,0
53326113,20230419,F,50대,서울특별시,700만원 이상,5,10,45,60,0,0,40,0
53326337,20230419,F,50대,경상남도,300이상500만원 미만,2,5,20,30,10,10,50,0
53326346,20230419,F,40대,충청북도,300이상500만원 미만,0,1,2,100,0,0,0,0
53326348,20230419,F,60대,부산광역시,300만원 미만,2,2,14,50,20,20,10,0
53326362,20230419,M,30대,부산광역시,300이상500만원 미만,3,6,27,90,0,0,10,0
53326496,20230419,F,20대,부산광역시,300만원 미만,3,12,39,70,5,15,10,0
53326598,20230419,F,60대,전라남도,300이상500만원 미만,5,5,35,35,25,0,40,0
53326645,20230419,F,20대,경기도,700만원 이상,1,1,7,50,30,20,0,0
53326667,20230419,M,60대,경상북도,300이상500만원 미만,4,4,28,25,20,20,35,0
53326750,20230419,M,50대,경기도,700만원 이상,1,5,15,10,60,0,30,0
53326800,20230419,M,60대,경기도,300이상500만원 미만,0,6,12,0,0,0,20,80
53327131,20230419,F,30대,부산광역시,500이상700만원 미만,1,2,9,40,0,30,30,0
53327241,20230419,F,30대,경기도,300만원 미만,3,5,25,30,10,0,60,0
53327369,20230419,M,60대,전라북도,300만원 미만,4,8,36,60,10,10,20,0
53327634,20230419,M,50대,전라남도,700만원 이상,4,10,40,60,10,10,20,0
53327774,20230419,F,60대,경상남도,300만원 미만,2,2,14,60,20,10,10,0
53327935,20230419,M,50대,경기도,700만원 이상,4,10,40,40,20,5,35,0
53327953,20230419,F,60대,서울특별시,300이상500만원 미만,3,3,21,20,20,20,20,20
53328217,20230419,F,50대,부산광역시,500이상700만원 미만,8,16,72,60,10,10,20,0
53328236,20230419,F,20대,경기도,300만원 미만,2,5,20,100,0,0,0,0
53328242,20230419,M,20대,서울특별시,무응답,4,10,40,0,0,10,90,0
53328410,20230419,M,30대,서울특별시,300만원 미만,2,8,26,20,30,30,20,0
53328807,20230419,M,50대,대구광역시,300만원 미만,3,8,31,50,0,0,50,0
53328972,20230419,M,20대,서울특별시,무응답,4,12,44,40,15,30,15,0
53328978,20230419,M,30대,대전광역시,300만원 미만,2,6,22,80,0,0,20,0
53329090,20230419,M,30대,충청북도,300만원 미만,4,4,28,10,20,20,50,0
53329137,20230419,M,50대,서울특별시,300이상500만원 미만,2,6,22,30,10,20,40,0
53329305,20230419,M,30대,경기도,300만원 미만,2,2,14,100,0,0,0,0
53329431,20230419,M,40대,대구광역시,300이상500만원 미만,1,6,17,20,10,10,60,0
53329447,20230419,F,60대,경기도,300만원 미만,2,3,16,20,30,30,20,0
53329485,20230419,F,60대,서울특별시,300만원 미만,1,5,15,10,20,20,20,30
53329490,20230419,F,40대,충청북도,300이상500만원 미만,3,4,23,80,0,0,20,0
