RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
1051,20211201,M,50대,전라남도,300만원 미만,4,14,48,50,30,0,20,0
1384,20211201,M,40대,부산광역시,700만원 이상,2,5,20,30,50,20,0,0
2397,20211201,M,50대,광주광역시,700만원 이상,6,6,42,40,30,10,20,0
2664,20211201,M,50대,전라남도,300만원 미만,5,15,55,60,10,0,30,0
3239,20211201,M,60대,전라남도,500이상700만원 미만,16,16,112,30,30,0,40,0
4873,20211201,M,40대,인천광역시,300이상500만원 미만,2,5,20,30,30,0,10,30
5093,20211201,M,50대,전라남도,300이상500만원 미만,3,12,39,50,15,5,30,0
7893,20211201,M,40대,충청북도,300이상500만원 미만,4,8,36,50,30,0,20,0
8290,20211201,M,50대,부산광역시,700만원 이상,3,5,25,50,30,10,10,0
11236,20211201,M,50대,인천광역시,300이상500만원 미만,4,8,36,90,0,10,0,0
12654,20211201,F,40대,경기도,300이상500만원 미만,2,2,14,90,0,0,10,0
12901,20211201,M,40대,대구광역시,500이상700만원 미만,3,5,25,50,10,10,30,0
14388,20211201,M,30대,경상북도,300이상500만원 미만,1,1,7,70,0,0,30,0
16976,20211201,M,50대,경기도,300이상500만원 미만,2,5,20,60,5,0,35,0
19285,20211201,M,50대,경기도,500이상700만원 미만,3,10,35,20,30,30,20,0
20605,20211201,M,30대,경기도,300이상500만원 미만,3,7,29,50,0,30,20,0
23365,20211201,F,40대,서울특별시,500이상700만원 미만,10,9,68,18,82,0,0,0
26007,20211201,M,40대,대구광역시,300이상500만원 미만,2,10,30,30,0,0,70,0
26838,20211201,M,40대,서울특별시,700만원 이상,2,4,18,60,0,0,40,0
27714,20211201,F,40대,서울특별시,300이상500만원 미만,2,3,16,90,0,0,10,0
28388,20211201,M,30대,부산광역시,300만원 미만,4,4,28,21,59,1,19,0
28842,20211201,M,60대,충청남도,300만원 미만,1,8,21,50,20,10,20,0
30152,20211201,F,50대,경상남도,700만원 이상,1,3,11,0,50,0,0,50
30181,20211201,F,50대,경기도,300이상500만원 미만,1,3,11,30,10,30,30,0
33212,20211201,M,40대,경상남도,300이상500만원 미만,2,8,26,30,5,10,55,0
33575,20211201,F,50대,경기도,300이상500만원 미만,4,9,38,50,0,20,30,0
35379,20211201,F,50대,경기도,300만원 미만,3,3,21,50,10,0,40,0
35431,20211201,M,60대,대전광역시,700만원 이상,6,12,54,60,15,10,15,0
35703,20211201,M,50대,경기도,300이상500만원 미만,2,5,20,50,30,10,10,0
35736,20211201,M,40대,부산광역시,300만원 미만,2,3,16,10,20,10,60,0
37675,20211201,M,50대,부산광역시,500이상700만원 미만,3,4,23,50,0,30,20,0
38117,20211201,M,50대,인천광역시,700만원 이상,2,4,18,30,20,30,20,0
38702,20211201,F,50대,대전광역시,500이상700만원 미만,4,3,26,70,0,20,10,0
38750,20211201,M,60대,강원도,700만원 이상,3,5,25,0,70,0,30,0
38898,20211201,F,30대,대전광역시,300이상500만원 미만,4,5,30,30,40,20,10,0
40127,20211201,M,40대,대구광역시,300만원 미만,5,5,35,40,30,0,30,0
40202,20211201,F,30대,인천광역시,300이상500만원 미만,3,5,25,30,20,10,40,0
40218,20211201,M,40대,부산광역시,300이상500만원 미만,1,2,9,30,40,10,20,0
