RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53322175,20230412,F,20대,서울특별시,300이상500만원 미만,1,3,11,100,0,0,0,0
53322380,20230412,F,50대,서울특별시,700만원 이상,2,4,18,20,30,20,30,0
53322439,20230412,F,60대,서울특별시,700만원 이상,2,3,16,30,30,10,30,0
53322454,20230412,F,50대,서울특별시,300만원 미만,1,1,7,50,10,40,0,0
53322483,20230412,F,60대,서울특별시,300만원 미만,2,2,14,50,10,20,20,0
53322636,20230412,F,50대,서울특별시,700만원 이상,3,7,29,20,50,10,20,0
53322951,20230412,M,50대,서울특별시,300이상500만원 미만,5,12,49,30,10,10,50,0
53323282,20230412,M,60대,서울특별시,300만원 미만,6,6,42,70,0,0,30,0
53323362,20230412,M,30대,서울특별시,300만원 미만,2,10,30,20,20,20,40,0
53323604,20230412,M,40대,서울특별시,500이상700만원 미만,3,12,39,95,0,0,5,0
53323608,20230412,F,40대,서울특별시,300이상500만원 미만,0,3,6,30,0,0,70,0
53323934,20230412,F,40대,서울특별시,300이상500만원 미만,15,15,105,100,0,0,0,0
53323977,20230412,M,40대,서울특별시,700만원 이상,1,6,17,10,20,20,50,0
53324006,20230412,M,60대,서울특별시,500이상700만원 미만,2,6,22,10,10,60,20,0
53324033,20230412,F,30대,서울특별시,700만원 이상,3,10,35,70,10,10,10,0
53324075,20230412,M,20대,서울특별시,무응답,1,1,7,40,30,10,20,0
53324150,20230412,F,40대,서울특별시,300이상500만원 미만,3,5,25,30,10,10,50,0
53324343,20230412,M,60대,서울특별시,300만원 미만,4,8,36,50,25,0,0,25
53324346,20230412,M,20대,서울특별시,700만원 이상,3,6,27,20,20,10,50,0
53324446,20230412,M,20대,서울특별시,300만원 미만,2,8,26,80,0,0,20,0
53324509,20230412,M,20대,서울특별시,300이상500만원 미만,1,5,15,50,50,0,0,0
53324608,20230412,M,60대,서울특별시,700만원 이상,0,6,12,0,100,0,0,0
53324875,20230412,M,50대,서울특별시,700만원 이상,2,4,18,30,70,0,0,0
53324908,20230412,M,40대,서울특별시,500이상700만원 미만,1,4,13,100,0,0,0,0
53325076,20230412,M,60대,서울특별시,300이상500만원 미만,3,5,25,30,40,10,20,0
53325086,20230412,M,40대,서울특별시,500이상700만원 미만,3,4,23,50,50,0,0,0
53325421,20230412,M,20대,제주특별자치도,700만원 이상,2,4,18,50,15,30,5,0
53325466,20230412,F,50대,충청북도,300만원 미만,2,4,18,20,60,0,20,0
53325607,20230412,F,50대,서울특별시,700만원 이상,5,2,29,20,0,80,0,0
53325756,20230412,M,20대,울산광역시,700만원 이상,1,5,15,60,40,0,0,0
53325988,20230412,M,60대,경상남도,300만원 미만,5,5,35,30,30,0,40,0
53326016,20230412,M,30대,경상남도,300만원 미만,0,5,10,60,0,0,40,0
53326095,20230412,F,40대,서울특별시,700만원 이상,3,6,27,20,0,0,80,0
53326199,20230412,F,50대,경상남도,700만원 이상,3,2,19,40,10,30,20,0
53326306,20230412,M,60대,광주광역시,700만원 이상,5,5,35,30,40,0,30,0
53326313,20230412,M,30대,대구광역시,300만원 미만,2,4,18,80,0,20,0,0
53326457,20230412,M,30대,경기도,300만원 미만,1,2,9,60,20,0,20,0
53326470,20230412,M,40대,충청남도,500이상700만원 미만,1,3,11,30,10,10,50,0
53326534,20230412,M,60대,대전광역시,300이상500만원 미만,5,5,35,20,40,10,20,10
53326569,20230412,F,50대,서울특별시,500이상700만원 미만,4,10,40,60,0,20,20,0
53326649,20230412,F,50대,경기도,500이상700만원 미만,6,7,44,40,30,10,20,0
53326674,20230412,M,50대,대구광역시,300이상500만원 미만,0,1,2,40,0,0,0,60
53326762,20230412,M,20대,경상남도,500이상700만원 미만,4,7,34,70,0,0,30,0
53326879,20230412,F,60대,경상남도,300만원 미만,2,2,14,5,5,10,20,60
53327058,20230412,M,30대,부산광역시,300만원 미만,1,5,15,40,30,20,10,0
53327080,20230412,M,20대,경기도,500이상700만원 미만,3,5,25,30,40,10,20,0
53327112,20230412,F,40대,전라남도,300만원 미만,4,6,32,40,10,10,40,0
53327136,20230412,M,40대,인천광역시,700만원 이상,3,10,35,50,30,0,20,0
53327236,20230412,M,60대,경기도,700만원 이상,3,10,35,30,50,0,20,0
53327329,20230412,M,50대,강원도,500이상700만원 미만,2,8,26,30,50,20,0,0
53327385,20230412,M,60대,경기도,500이상700만원 미만,3,5,25,20,50,30,0,0
53327464,20230412,M,40대,서울특별시,700만원 이상,2,6,22,80,20,0,0,0
53327468,20230412,M,60대,경기도,300만원 미만,6,5,40,50,20,30,0,0
53327713,20230412,F,30대,경기도,300만원 미만,5,16,57,50,20,0,30,0
53328022,20230412,F,30대,전라북도,300만원 미만,1,4,13,80,10,0,10,0
53328168,20230412,M,50대,제주특별자치도,300만원 미만,10,10,70,10,60,0,30,0
53328286,20230412,M,40대,경기도,700만원 이상,1,6,17,50,50,0,0,0
53328310,20230412,M,20대,서울특별시,300만원 미만,3,8,31,100,0,0,0,0
53328577,20230412,M,30대,경상남도,300만원 미만,2,1,12,60,10,0,30,0
53328589,20230412,M,50대,인천광역시,300이상500만원 미만,2,4,18,50,5,5,40,0
53328632,20230412,M,50대,울산광역시,300만원 미만,5,0,25,100,0,0,0,0
53328856,20230412,M,60대,부산광역시,300만원 미만,6,5,40,20,30,10,30,10
53328982,20230412,M,20대,경상남도,무응답,2,5,20,30,30,10,30,0
53328989,20230412,F,20대,서울특별시,무응답,10,10,70,20,15,15,50,0
53329036,20230412,M,50대,경기도,500이상700만원 미만,0,3,6,50,0,30,20,0
53329331,20230412,M,50대,경기도,500이상700만원 미만,2,4,18,60,0,10,30,0
53329424,20230412,F,60대,경기도,300만원 미만,6,8,46,10,30,20,40,0
53329482,20230412,F,20대,부산광역시,500이상700만원 미만,1,2,9,40,40,0,20,0
53329552,20230412,F,40대,부산광역시,500이상700만원 미만,0,2,4,30,60,5,5,0
53329559,20230412,F,40대,부산광역시,300만원 미만,2,6,22,30,0,0,20,50
53329655,20230412,F,20대,전라남도,300이상500만원 미만,5,8,41,10,0,60,30,0
53329720,20230412,M,30대,경기도,500이상700만원 미만,4,12,44,10,30,10,50,0
53330269,20230412,F,20대,경기도,700만원 이상,2,3,16,5,60,15,20,0
53330308,20230412,F,50대,인천광역시,무응답,5,7,39,50,0,20,30,0
53330405,20230412,M,30대,부산광역시,700만원 이상,5,5,35,50,0,0,20,30
53330540,20230412,F,30대,인천광역시,300이상500만원 미만,2,2,14,50,20,10,20,0
53330712,20230412,F,30대,경기도,500이상700만원 미만,6,8,46,80,0,0,20,0
53330770,20230412,M,40대,충청남도,700만원 이상,4,12,44,5,5,70,20,0
53330851,20230412,M,60대,대구광역시,300이상500만원 미만,6,10,50,30,30,20,20,0
53331062,20230412,M,50대,충청북도,300이상500만원 미만,4,6,32,20,15,15,20,30
53331074,20230412,F,30대,경상북도,700만원 이상,4,12,44,60,5,5,30,0
53331122,20230412,F,50대,충청북도,500이상700만원 미만,2,2,14,50,30,0,20,0
53331389,20230412,M,20대,경기도,300만원 미만,4,10,40,100,0,0,0,0
53331395,20230412,F,30대,대전광역시,300만원 미만,1,8,21,20,10,10,60,0
53331609,20230412,M,40대,경기도,300이상500만원 미만,8,8,56,90,10,0,0,0
53331665,20230412,M,30대,충청남도,700만원 이상,2,3,16,50,0,0,50,0
53331707,20230412,F,50대,울산광역시,700만원 이상,1,2,9,10,10,50,10,20
53331886,20230412,M,30대,부산광역시,300이상500만원 미만,2,5,20,20,50,10,20,0
53331938,20230412,M,40대,충청북도,500이상700만원 미만,2,1,12,100,0,0,0,0
53331948,20230412,M,50대,대전광역시,300이상500만원 미만,1,8,21,0,60,0,40,0
53332197,20230412,F,60대,인천광역시,300이상500만원 미만,0,0,0,50,0,20,30,0
53332369,20230412,M,50대,경상남도,500이상700만원 미만,4,8,36,0,100,0,0,0
53332445,20230412,F,50대,전라북도,300이상500만원 미만,2,8,26,0,70,0,30,0
53332447,20230412,F,60대,경기도,무응답,5,2,29,40,20,30,10,0
53332560,20230412,M,60대,경기도,500이상700만원 미만,1,10,25,10,40,20,30,0
53332676,20230412,F,60대,경기도,300만원 미만,14,2,74,20,10,30,20,20
53332736,20230412,F,40대,경기도,300만원 미만,1,3,11,5,5,50,20,20
53332806,20230412,F,20대,대구광역시,700만원 이상,3,10,35,50,30,0,20,0
53332875,20230412,M,40대,경상북도,300만원 미만,3,5,25,30,20,20,30,0
53333014,20230412,F,30대,부산광역시,300이상500만원 미만,3,8,31,35,5,50,10,0
53333028,20230412,F,60대,경상남도,300이상500만원 미만,3,4,23,60,0,10,30,0
53333114,20230412,F,60대,부산광역시,300이상500만원 미만,3,10,35,50,10,20,20,0
53333143,20230412,M,50대,경기도,700만원 이상,1,8,21,50,20,0,30,0
53333241,20230412,F,60대,경상남도,300만원 미만,2,4,18,0,100,0,0,0
53333322,20230412,F,60대,경기도,300만원 미만,7,3,41,80,0,0,20,0
53333358,20230412,M,30대,인천광역시,300만원 미만,5,15,55,70,5,5,20,0
53333408,20230412,M,60대,부산광역시,300만원 미만,3,5,25,50,30,0,20,0
53333427,20230412,M,20대,충청남도,500이상700만원 미만,1,6,17,40,20,20,20,0
53333446,20230412,F,40대,경상북도,300만원 미만,3,3,21,50,0,50,0,0
53333828,20230412,M,30대,서울특별시,300만원 미만,2,3,16,30,30,0,40,0
53333972,20230412,M,40대,부산광역시,700만원 이상,5,0,25,0,20,0,80,0
53334092,20230412,M,50대,경기도,700만원 이상,2,4,18,40,10,0,20,30
53334147,20230412,M,60대,강원도,300이상500만원 미만,2,4,18,60,0,0,40,0
53334153,20230412,M,40대,부산광역시,300이상500만원 미만,1,8,21,10,90,0,0,0
53334154,20230412,M,40대,서울특별시,300이상500만원 미만,2,10,30,90,10,0,0,0
53334161,20230412,F,50대,인천광역시,700만원 이상,4,7,34,80,20,0,0,0
53334480,20230412,F,30대,부산광역시,300만원 미만,2,5,20,60,10,10,20,0
53334507,20230412,M,50대,경기도,500이상700만원 미만,4,6,32,70,10,0,20,0
53334618,20230412,F,40대,서울특별시,700만원 이상,4,10,40,80,0,0,0,20
53334699,20230412,F,60대,충청북도,300이상500만원 미만,5,5,35,30,40,20,10,0
53334759,20230412,M,30대,인천광역시,700만원 이상,0,4,8,10,80,0,10,0
53334864,20230412,F,50대,제주특별자치도,700만원 이상,2,4,18,60,0,10,30,0
53335174,20230412,M,40대,경상북도,300만원 미만,1,12,29,70,10,10,10,0
53335196,20230412,F,40대,부산광역시,500이상700만원 미만,5,10,45,30,20,10,40,0
53335197,20230412,M,60대,서울특별시,700만원 이상,2,4,18,10,10,20,40,20
53335225,20230412,M,40대,경상북도,500이상700만원 미만,1,1,7,0,0,0,100,0
53335306,20230412,M,40대,울산광역시,500이상700만원 미만,3,8,31,20,30,0,50,0
53335378,20230412,F,60대,전라북도,300이상500만원 미만,4,12,44,100,0,0,0,0
53335945,20230412,F,50대,제주특별자치도,500이상700만원 미만,3,3,21,0,0,0,0,100
53336009,20230412,M,40대,경상남도,500이상700만원 미만,1,8,21,70,5,10,15,0
53336063,20230412,F,40대,부산광역시,300만원 미만,6,6,42,50,20,20,10,0
53336226,20230412,F,50대,경기도,700만원 이상,1,1,7,40,30,30,0,0
53336618,20230412,M,60대,서울특별시,300만원 미만,9,10,65,20,30,30,20,0
53336754,20230412,F,50대,전라남도,300이상500만원 미만,2,5,20,20,20,20,40,0
53336897,20230412,M,60대,전라남도,500이상700만원 미만,2,4,18,30,20,20,30,0
