RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
53322168,20221214,M,50대,대전광역시,700만원 이상,2,6,22,50,20,10,20,0
53322306,20221214,M,40대,서울특별시,300만원 미만,1,4,13,100,0,0,0,0
53322621,20221214,M,40대,서울특별시,700만원 이상,2,10,30,50,50,0,0,0
53322715,20221214,F,30대,서울특별시,500이상700만원 미만,1,2,9,50,10,30,10,0
53322797,20221214,M,30대,서울특별시,700만원 이상,1,3,11,30,20,25,25,0
53322938,20221214,F,30대,서울특별시,300이상500만원 미만,4,12,44,50,20,20,10,0
53322951,20221214,M,50대,서울특별시,500이상700만원 미만,10,8,66,50,10,0,40,0
53322962,20221214,F,60대,서울특별시,300만원 미만,5,1,27,50,30,10,10,0
53323152,20221214,M,60대,서울특별시,700만원 이상,8,8,56,25,25,25,25,0
53323171,20221214,F,50대,서울특별시,500이상700만원 미만,3,2,19,60,10,20,10,0
53323603,20221214,M,30대,서울특별시,300이상500만원 미만,2,2,14,100,0,0,0,0
53323873,20221214,M,50대,서울특별시,300이상500만원 미만,1,4,13,20,30,10,40,0
53323918,20221214,F,40대,서울특별시,300만원 미만,4,8,36,30,10,10,50,0
53323969,20221214,F,20대,서울특별시,700만원 이상,2,5,20,60,20,10,10,0
53323974,20221214,F,20대,서울특별시,300만원 미만,5,8,41,40,20,10,30,0
53323991,20221214,M,40대,서울특별시,300이상500만원 미만,3,5,25,50,20,10,20,0
53324015,20221214,M,20대,서울특별시,300이상500만원 미만,4,8,36,65,5,0,30,0
53324148,20221214,M,60대,경기도,300이상500만원 미만,2,4,18,0,40,40,20,0
53324174,20221214,F,50대,서울특별시,500이상700만원 미만,5,5,35,30,70,0,0,0
53324247,20221214,F,20대,서울특별시,300이상500만원 미만,2,6,22,40,30,10,20,0
53324431,20221214,M,30대,서울특별시,300만원 미만,2,6,22,10,10,30,50,0
53324641,20221214,F,60대,서울특별시,500이상700만원 미만,5,5,35,50,20,20,10,0
53324699,20221214,M,50대,서울특별시,700만원 이상,3,5,25,15,30,30,25,0
53324795,20221214,M,20대,서울특별시,무응답,6,6,42,80,0,0,20,0
53325027,20221214,F,50대,서울특별시,500이상700만원 미만,8,6,52,40,0,30,0,30
53325150,20221214,F,60대,서울특별시,700만원 이상,5,1,27,10,60,20,10,0
53325292,20221214,F,60대,서울특별시,700만원 이상,7,6,47,10,50,30,10,0
53325328,20221214,F,40대,서울특별시,무응답,6,4,38,80,0,10,10,0
53325399,20221214,F,30대,서울특별시,300만원 미만,2,8,26,20,0,0,0,80
53325466,20221214,F,50대,충청북도,300이상500만원 미만,2,3,16,20,60,10,10,0
53325574,20221214,F,40대,인천광역시,700만원 이상,1,3,11,20,20,50,10,0
53325865,20221214,M,40대,경기도,700만원 이상,2,5,20,80,5,5,10,0
53325931,20221214,M,60대,서울특별시,700만원 이상,3,3,21,50,20,0,30,0
53326016,20221214,M,30대,경상남도,300만원 미만,5,8,41,80,20,0,0,0
53326254,20221214,M,30대,광주광역시,무응답,1,2,9,20,30,0,50,0
53326378,20221214,F,30대,제주특별자치도,300이상500만원 미만,3,1,17,50,20,30,0,0
53326511,20221214,M,20대,서울특별시,무응답,2,5,20,40,20,0,40,0
53326623,20221214,F,50대,서울특별시,500이상700만원 미만,1,3,11,40,50,5,5,0
53326663,20221214,M,20대,대전광역시,300만원 미만,3,6,27,0,30,50,20,0
53326805,20221214,M,50대,경기도,700만원 이상,4,8,36,20,40,0,40,0
53326965,20221214,F,30대,부산광역시,300만원 미만,3,8,31,90,5,1,4,0
53327042,20221214,M,30대,부산광역시,300이상500만원 미만,3,8,31,50,10,20,20,0
53327063,20221214,F,50대,경기도,300만원 미만,1,4,13,10,50,0,40,0
53327103,20221214,M,30대,경기도,300만원 미만,4,4,28,35,20,5,40,0
53327120,20221214,M,50대,부산광역시,500이상700만원 미만,2,12,34,60,10,0,30,0
53327308,20221214,M,60대,경기도,700만원 이상,2,5,20,10,10,50,30,0
53327447,20221214,M,20대,대전광역시,무응답,1,1,7,90,10,0,0,0
53327550,20221214,M,50대,서울특별시,700만원 이상,2,5,20,40,0,20,40,0
53327608,20221214,F,20대,부산광역시,700만원 이상,6,10,50,60,20,0,20,0
53327888,20221214,F,40대,경상남도,300만원 미만,6,0,30,20,0,0,80,0
53328018,20221214,M,60대,서울특별시,500이상700만원 미만,3,5,25,60,40,0,0,0
53328022,20221214,F,30대,전라북도,300만원 미만,3,3,21,90,0,0,10,0
53328227,20221214,F,40대,광주광역시,500이상700만원 미만,1,2,9,20,0,0,80,0
53328429,20221214,M,40대,대구광역시,700만원 이상,5,8,41,40,30,10,20,0
53328446,20221214,M,60대,부산광역시,300이상500만원 미만,5,3,31,20,30,0,50,0
53328467,20221214,F,60대,서울특별시,300이상500만원 미만,10,4,58,60,30,0,10,0
53328471,20221214,F,20대,경상남도,300이상500만원 미만,3,6,27,0,20,50,30,0
53328483,20221214,F,60대,울산광역시,300만원 미만,1,3,11,30,0,0,30,40
53328881,20221214,F,50대,강원도,700만원 이상,2,2,14,30,0,0,50,20
53328921,20221214,M,60대,광주광역시,300만원 미만,1,5,15,30,50,0,20,0
53329431,20221214,M,40대,대구광역시,300이상500만원 미만,1,2,9,50,10,10,30,0
53329447,20221214,F,60대,경기도,300만원 미만,3,6,27,20,20,10,50,0
53329479,20221214,F,30대,경기도,700만원 이상,1,1,7,100,0,0,0,0
53329547,20221214,F,20대,경기도,300만원 미만,6,12,54,60,0,10,20,10
53329807,20221214,F,30대,경기도,300이상500만원 미만,8,17,74,40,20,20,20,0
53329839,20221214,M,20대,충청북도,300만원 미만,5,9,43,25,15,30,0,30
53330060,20221214,M,60대,인천광역시,300만원 미만,10,10,70,30,50,10,10,0
53330103,20221214,M,40대,서울특별시,300만원 미만,10,10,70,100,0,0,0,0
53330171,20221214,M,30대,충청북도,300이상500만원 미만,1,7,19,50,10,20,20,0
53330176,20221214,F,40대,서울특별시,700만원 이상,1,6,17,30,20,30,20,0
53330421,20221214,F,20대,강원도,500이상700만원 미만,1,1,7,50,10,10,30,0
53330721,20221214,F,50대,경상북도,700만원 이상,1,5,15,50,0,0,50,0
53330768,20221214,M,60대,전라남도,300만원 미만,3,10,35,30,50,0,20,0
53330843,20221214,M,40대,경기도,700만원 이상,2,4,18,50,10,10,30,0
53330990,20221214,M,30대,경기도,500이상700만원 미만,3,3,21,70,15,0,15,0
53330996,20221214,M,50대,경기도,500이상700만원 미만,1,4,13,50,50,0,0,0
53331057,20221214,F,30대,경기도,300만원 미만,2,10,30,50,10,20,20,0
53331060,20221214,F,20대,경상남도,500이상700만원 미만,3,8,31,30,0,10,60,0
53331135,20221214,M,20대,경상남도,무응답,2,5,20,70,0,0,30,0
53331228,20221214,F,50대,인천광역시,500이상700만원 미만,2,2,14,20,0,10,70,0
53331230,20221214,F,30대,경기도,700만원 이상,4,12,44,50,15,0,35,0
53331245,20221214,M,20대,서울특별시,무응답,3,5,25,20,30,10,40,0
53331253,20221214,M,30대,대구광역시,500이상700만원 미만,2,4,18,20,20,30,30,0
53331356,20221214,M,30대,서울특별시,300이상500만원 미만,3,12,39,25,25,0,50,0
53331494,20221214,M,60대,경기도,300이상500만원 미만,2,2,14,25,25,20,30,0
53331692,20221214,M,20대,대구광역시,무응답,1,1,7,0,100,0,0,0
53331764,20221214,M,50대,경기도,700만원 이상,1,4,13,75,15,0,10,0
53331895,20221214,M,60대,경상남도,300이상500만원 미만,8,8,56,25,25,20,30,0
53331938,20221214,M,40대,충청북도,500이상700만원 미만,1,1,7,100,0,0,0,0
53332004,20221214,F,50대,경상북도,700만원 이상,6,8,46,20,30,0,50,0
53332050,20221214,F,50대,인천광역시,700만원 이상,2,5,20,60,0,0,40,0
53332344,20221214,M,50대,부산광역시,300이상500만원 미만,2,4,18,50,0,0,50,0
53332431,20221214,F,60대,제주특별자치도,300만원 미만,1,2,9,30,70,0,0,0
53332494,20221214,M,40대,경기도,300만원 미만,4,4,28,100,0,0,0,0
53332562,20221214,F,20대,경기도,700만원 이상,4,7,34,65,0,0,35,0
53332712,20221214,F,20대,부산광역시,500이상700만원 미만,3,3,21,70,0,0,30,0
53332739,20221214,F,50대,경상북도,300이상500만원 미만,1,2,9,70,0,0,30,0
53332775,20221214,F,20대,강원도,무응답,4,6,32,50,0,30,20,0
53332776,20221214,M,20대,경기도,무응답,0,2,4,50,50,0,0,0
53332887,20221214,M,60대,경상남도,300만원 미만,2,2,14,0,10,0,0,90
53333028,20221214,F,60대,경상남도,300이상500만원 미만,3,10,35,50,10,30,10,0
53333065,20221214,M,20대,부산광역시,500이상700만원 미만,5,10,45,90,10,0,0,0
53333267,20221214,F,60대,경상남도,300만원 미만,1,3,11,30,0,20,50,0
53333424,20221214,M,20대,경상북도,700만원 이상,2,5,20,30,10,20,10,30
53333434,20221214,F,20대,경상북도,300만원 미만,3,3,21,10,0,0,0,90
53333496,20221214,M,40대,부산광역시,500이상700만원 미만,2,4,18,30,10,40,20,0
53333644,20221214,F,30대,강원도,300이상500만원 미만,1,4,13,20,70,10,0,0
53333755,20221214,F,50대,울산광역시,300만원 미만,1,1,7,60,0,20,20,0
53333831,20221214,F,40대,대전광역시,300만원 미만,3,3,21,100,0,0,0,0
53333894,20221214,F,30대,경기도,300이상500만원 미만,4,12,44,50,10,10,30,0
53333898,20221214,F,50대,경상북도,300이상500만원 미만,2,6,22,50,10,10,30,0
53334013,20221214,M,40대,경기도,300만원 미만,2,2,14,50,10,10,30,0
53334127,20221214,M,60대,경기도,300만원 미만,4,6,32,80,5,5,10,0
53334264,20221214,M,20대,부산광역시,무응답,3,6,27,50,50,0,0,0
53334277,20221214,M,60대,서울특별시,500이상700만원 미만,12,12,84,80,10,5,5,0
53334624,20221214,M,50대,대구광역시,300만원 미만,3,5,25,20,50,10,20,0
53334690,20221214,M,20대,서울특별시,300만원 미만,2,2,14,100,0,0,0,0
53334820,20221214,M,40대,광주광역시,700만원 이상,1,2,9,25,25,25,25,0
53334829,20221214,M,40대,부산광역시,700만원 이상,4,10,40,50,0,0,50,0
53334884,20221214,M,30대,전라북도,300이상500만원 미만,2,10,30,30,30,0,40,0
53335056,20221214,M,30대,울산광역시,300이상500만원 미만,4,2,24,90,0,0,10,0
53335346,20221214,M,60대,강원도,300만원 미만,2,2,14,50,50,0,0,0
53335434,20221214,M,20대,광주광역시,700만원 이상,2,4,18,40,0,60,0,0
53335475,20221214,M,60대,충청남도,300만원 미만,5,5,35,50,20,10,20,0
53335516,20221214,F,30대,경상남도,300이상500만원 미만,1,0,5,90,0,5,5,0
53335539,20221214,M,30대,대전광역시,500이상700만원 미만,4,10,40,20,20,20,40,0
53335718,20221214,M,30대,울산광역시,300이상500만원 미만,2,4,18,50,30,0,20,0
53335749,20221214,M,60대,경상북도,무응답,1,1,7,60,10,0,30,0
53335779,20221214,M,30대,인천광역시,300만원 미만,2,2,14,100,0,0,0,0
53336023,20221214,F,40대,부산광역시,300이상500만원 미만,3,5,25,30,0,60,10,0
53336028,20221214,F,20대,울산광역시,300만원 미만,2,4,18,80,8,7,5,0
53336063,20221214,F,30대,부산광역시,300만원 미만,7,9,53,60,10,10,20,0
53336065,20221214,F,50대,서울특별시,300만원 미만,1,1,7,100,0,0,0,0
53336099,20221214,F,40대,서울특별시,700만원 이상,2,5,20,30,20,10,40,0
53336176,20221214,F,40대,전라남도,700만원 이상,2,10,30,0,0,90,10,0
53336186,20221214,F,20대,충청북도,300만원 미만,2,8,26,65,10,10,15,0
53336209,20221214,F,60대,경기도,300만원 미만,1,6,17,20,50,10,20,0
53336248,20221214,M,60대,제주특별자치도,300만원 미만,1,8,21,40,40,0,20,0
53336453,20221214,M,40대,경기도,300이상500만원 미만,2,5,20,80,0,0,20,0
53336502,20221214,M,20대,서울특별시,300만원 미만,2,6,22,50,20,10,20,0
53336534,20221214,M,40대,부산광역시,300이상500만원 미만,2,6,22,55,10,5,30,0
53336589,20221214,F,20대,경기도,300이상500만원 미만,2,4,18,10,10,40,40,0
53336671,20221214,F,20대,강원도,무응답,5,8,41,20,10,10,60,0
53336709,20221214,F,50대,경상남도,300만원 미만,10,10,70,30,20,0,20,30
53336781,20221214,F,30대,경기도,300만원 미만,1,1,7,10,10,20,60,0
53336920,20221214,M,60대,경기도,300이상500만원 미만,4,7,34,30,10,10,20,30
53337110,20221214,M,60대,서울특별시,500이상700만원 미만,5,5,35,20,20,60,0,0
