RESPOND_ID,EXAMIN_BEGIN_DE,SEXDSTN_FLAG_CD,AGRDE_FLAG_NM,ANSWRR_OC_AREA_NM,HSHLD_INCOME_DGREE_NM,WORKDAY_DAY_AVRG_LSR_TIME_VALUE,WKEND_DAY_AVRG_LSR_TIME_VALUE,ONE_WEEK_TOT_LSR_TIME_VALUE,LSR_TIME_REST_RCRT_USE_RATE,LSR_TIME_HOBBY_USE_RATE,LSR_TIME_SELF_IMPT_USE_RATE,LSR_TIME_TWDPSN_RLTN_FLWSP_USE_RATE,LSR_TIME_ETC_USE_RATE
41927,20230913,M,20대,서울특별시,500이상700만원 미만,2,2,14,80,0,20,0,0
220015,20230913,M,20대,서울특별시,300만원 미만,5,8,41,75,5,5,15,0
305374,20230913,M,20대,서울특별시,무응답,4,6,32,0,50,0,50,0
347244,20230913,M,20대,서울특별시,500이상700만원 미만,3,7,29,50,10,20,20,0
360197,20230913,M,20대,서울특별시,300이상500만원 미만,5,1,27,20,20,10,50,0
360890,20230913,M,20대,서울특별시,700만원 이상,5,7,39,80,0,20,0,0
370130,20230913,M,20대,경기도,300만원 미만,3,9,33,45,30,10,15,0
381473,20230913,M,20대,서울특별시,300이상500만원 미만,4,12,44,30,40,10,20,0
409117,20230913,M,20대,서울특별시,무응답,3,4,23,40,0,50,10,0
421635,20230913,M,20대,대구광역시,300만원 미만,7,12,59,80,20,0,0,0
424048,20230913,M,20대,서울특별시,무응답,2,6,22,30,10,10,50,0
424547,20230913,M,20대,서울특별시,700만원 이상,1,1,7,20,20,20,40,0
425699,20230913,M,20대,서울특별시,500이상700만원 미만,7,7,49,100,0,0,0,0
425777,20230913,M,20대,서울특별시,700만원 이상,1,2,9,40,20,10,30,0
444910,20230913,M,20대,서울특별시,300이상500만원 미만,2,7,24,35,25,15,25,0
450261,20230913,M,20대,인천광역시,500이상700만원 미만,5,8,41,30,30,20,20,0
457087,20230913,M,20대,충청남도,300만원 미만,4,16,52,100,0,0,0,0
458319,20230913,M,20대,인천광역시,700만원 이상,10,10,70,40,30,0,30,0
